,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_f1,eval_combined_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
1,saad,2024-07-24 18:41:44.965871,0.5913,4.845221519470215,4e-05,2.0,918,0.5824403166770935,0.7156862745098039,0.8231707317073171,0.7694285031085606,0.8449,482.92,60.365,918,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
2,saad,2024-07-24 18:41:44.965871,0.5791,4.244787216186523,3.5e-05,3.0,1377,0.5791961550712585,0.7107843137254902,0.8121019108280254,0.7614431122767578,0.8639,472.284,59.035,1377,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
3,saad,2024-07-24 18:41:44.965871,0.5702,2.8399271965026855,3e-05,4.0,1836,0.5717914700508118,0.7058823529411765,0.8148148148148149,0.7603485838779958,0.8255,494.247,61.781,1836,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
4,saad,2024-07-24 18:41:44.965871,0.5626,2.041078805923462,2.5e-05,5.0,2295,0.571100652217865,0.696078431372549,0.8098159509202455,0.7529471911463972,0.8027,508.278,63.535,2295,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
5,saad,2024-07-24 18:41:44.965871,0.5586,3.3078739643096924,2e-05,6.0,2754,0.5680105090141296,0.6985294117647058,0.8081123244929797,0.7533208681288428,0.9234,441.863,55.233,2754,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
6,saad,2024-07-24 18:41:44.965871,0.556,2.7538251876831055,1.5e-05,7.0,3213,0.566824734210968,0.6985294117647058,0.8110599078341014,0.7547946597994036,0.8301,491.516,61.44,3213,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
7,saad,2024-07-24 18:41:44.965871,0.55,3.468127727508545,1e-05,8.0,3672,0.565191388130188,0.696078431372549,0.8092307692307692,0.7526546003016591,0.8267,493.543,61.693,3672,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
8,saad,2024-07-24 18:41:44.965871,0.5533,2.292543888092041,5e-06,9.0,4131,0.563759982585907,0.7009803921568627,0.8117283950617284,0.7563543936092956,0.8323,490.199,61.275,4131,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
9,saad,2024-07-24 18:41:44.965871,0.5503,2.9780666828155518,0.0,10.0,4590,0.5640840530395508,0.696078431372549,0.8092307692307692,0.7526546003016591,0.8123,502.258,62.782,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
10,saad,2024-07-24 18:41:44.965871,0.5503,2.9780666828155518,0.0,10.0,4590,0.5640840530395508,0.696078431372549,0.8092307692307692,0.7526546003016591,0.8611,473.795,59.224,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,compacter_plusplus
0,saad,2024-07-24 18:41:44.965871,0.607,2.9561126232147217,4.5e-05,1.0,459,0.5364239811897278,0.7181372549019608,0.8222565687789798,0.7701969118404703,1.083,376.744,47.093,459,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
1,saad,2024-07-24 18:41:44.965871,0.5201,2.94063138961792,4e-05,2.0,918,0.49288085103034973,0.7696078431372549,0.8507936507936509,0.8102007469654529,1.0859,375.73,46.966,918,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
2,saad,2024-07-24 18:41:44.965871,0.4552,1.579909086227417,3.5e-05,3.0,1377,0.42767199873924255,0.7867647058823529,0.8349146110056925,0.8108396584440227,1.0901,374.271,46.784,1377,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
3,saad,2024-07-24 18:41:44.965871,0.4123,2.1620373725891113,3e-05,4.0,1836,0.46505728363990784,0.8088235294117647,0.8677966101694915,0.838310069790628,1.1,370.902,46.363,1836,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
4,saad,2024-07-24 18:41:44.965871,0.3875,0.5505754947662354,2.5e-05,5.0,2295,0.46484625339508057,0.8382352941176471,0.8873720136518771,0.8628036538847621,1.0933,373.195,46.649,2295,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
5,saad,2024-07-24 18:41:44.965871,0.357,8.99767780303955,2e-05,6.0,2754,0.4148768186569214,0.8357843137254902,0.8805704099821747,0.8581773618538324,1.0888,374.711,46.839,2754,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
6,saad,2024-07-24 18:41:44.965871,0.333,6.063894271850586,1.5e-05,7.0,3213,0.5204764008522034,0.8284313725490197,0.8805460750853243,0.854488723817172,1.2539,325.388,40.673,3213,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
7,saad,2024-07-24 18:41:44.965871,0.3205,6.973209857940674,1e-05,8.0,3672,0.497916042804718,0.8333333333333334,0.8835616438356164,0.8584474885844748,1.0535,387.283,48.41,3672,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
8,saad,2024-07-24 18:41:44.965871,0.301,9.183164596557617,5e-06,9.0,4131,0.5010852217674255,0.8308823529411765,0.8812392426850257,0.8560607978131012,1.0741,379.841,47.48,4131,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
9,saad,2024-07-24 18:41:44.965871,0.2894,25.31324005126953,0.0,10.0,4590,0.5235671997070312,0.8308823529411765,0.8812392426850257,0.8560607978131012,1.0725,380.415,47.552,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
10,saad,2024-07-24 18:41:44.965871,0.2894,25.31324005126953,0.0,10.0,4590,0.5235671997070312,0.8308823529411765,0.8812392426850257,0.8560607978131012,1.0739,379.919,47.49,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,unipelt
0,saad,2024-07-24 18:41:44.965871,0.6125,2.6823792457580566,4.5e-05,1.0,459,0.579256534576416,0.7156862745098039,0.8231707317073171,0.7694285031085606,0.8118,502.571,62.821,459,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
1,saad,2024-07-24 18:41:44.965871,0.5627,5.7526373863220215,4e-05,2.0,918,0.5230766534805298,0.7475490196078431,0.8336025848142165,0.7905758022110299,0.8138,501.372,62.672,918,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
2,saad,2024-07-24 18:41:44.965871,0.5237,2.6287882328033447,3.5e-05,3.0,1377,0.5010432600975037,0.7720588235294118,0.8388214904679375,0.8054401569986747,0.809,504.321,63.04,1377,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
3,saad,2024-07-24 18:41:44.965871,0.5071,1.7923474311828613,3e-05,4.0,1836,0.4847174286842346,0.7818627450980392,0.8504201680672269,0.816141456582633,0.8034,507.814,63.477,1836,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
4,saad,2024-07-24 18:41:44.965871,0.4854,0.6314142346382141,2.5e-05,5.0,2295,0.48226913809776306,0.7794117647058824,0.8524590163934427,0.8159353905496625,0.8049,506.924,63.365,2295,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
5,saad,2024-07-24 18:41:44.965871,0.4752,3.5703070163726807,2e-05,6.0,2754,0.46520546078681946,0.7965686274509803,0.8605042016806722,0.8285364145658263,0.8051,506.745,63.343,2754,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
6,saad,2024-07-24 18:41:44.965871,0.4659,3.2092795372009277,1.5e-05,7.0,3213,0.4636211097240448,0.7916666666666666,0.8585690515806987,0.8251178591236827,0.8079,505.003,63.125,3213,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
7,saad,2024-07-24 18:41:44.965871,0.4578,5.222164630889893,1e-05,8.0,3672,0.4611043632030487,0.7892156862745098,0.8580858085808581,0.823650747427684,0.8211,496.883,62.11,3672,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
8,saad,2024-07-24 18:41:44.965871,0.4545,4.971493721008301,5e-06,9.0,4131,0.45525383949279785,0.7916666666666666,0.8595041322314049,0.8255853994490358,0.8009,509.407,63.676,4131,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
9,saad,2024-07-24 18:41:44.965871,0.4459,1.9556727409362793,0.0,10.0,4590,0.45424020290374756,0.7941176470588235,0.8609271523178808,0.8275223996883521,0.8037,507.682,63.46,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
10,saad,2024-07-24 18:41:44.965871,0.4459,1.9556727409362793,0.0,10.0,4590,0.45424020290374756,0.7941176470588235,0.8609271523178808,0.8275223996883521,0.8012,509.257,63.657,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,lora
0,saad,2024-07-24 18:41:44.965871,0.5982,2.6407523155212402,4.5e-05,1.0,459,0.5092740058898926,0.7181372549019608,0.8249619482496194,0.7715496015757901,0.8993,453.662,56.708,459,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
1,saad,2024-07-24 18:41:44.965871,0.4842,3.2704250812530518,4e-05,2.0,918,0.4329630434513092,0.8137254901960784,0.875,0.8443627450980392,0.9081,449.311,56.164,918,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
2,saad,2024-07-24 18:41:44.965871,0.4123,1.862844705581665,3.5e-05,3.0,1377,0.3695359230041504,0.8357843137254902,0.8797127468581688,0.8577485302918295,0.8862,460.385,57.548,1377,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
3,saad,2024-07-24 18:41:44.965871,0.3579,2.6630194187164307,3e-05,4.0,1836,0.3987535834312439,0.8259803921568627,0.8782161234991424,0.8520982578280025,0.8822,462.485,57.811,1836,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
4,saad,2024-07-24 18:41:44.965871,0.3175,0.08187948167324066,2.5e-05,5.0,2295,0.41963112354278564,0.8455882352941176,0.8877005347593583,0.866644385026738,0.8805,463.362,57.92,2295,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
5,saad,2024-07-24 18:41:44.965871,0.2844,25.555461883544922,2e-05,6.0,2754,0.46719464659690857,0.8186274509803921,0.864963503649635,0.8417954773150136,0.8806,463.296,57.912,2754,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
6,saad,2024-07-24 18:41:44.965871,0.2532,7.062129974365234,1.5e-05,7.0,3213,0.5590227246284485,0.8308823529411765,0.88,0.8554411764705883,0.8745,466.577,58.322,3213,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
7,saad,2024-07-24 18:41:44.965871,0.2465,14.02517032623291,1e-05,8.0,3672,0.532528281211853,0.8357843137254902,0.88141592920354,0.8586001214645151,0.8745,466.553,58.319,3672,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
8,saad,2024-07-24 18:41:44.965871,0.209,18.40069580078125,5e-06,9.0,4131,0.5973793268203735,0.8333333333333334,0.880701754385965,0.8570175438596492,0.8708,468.535,58.567,4131,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
9,saad,2024-07-24 18:41:44.965871,0.1996,0.04981369525194168,0.0,10.0,4590,0.6082180738449097,0.8333333333333334,0.8811188811188811,0.8572261072261073,0.866,471.142,58.893,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
10,saad,2024-07-24 18:41:44.965871,0.1996,0.04981369525194168,0.0,10.0,4590,0.6082180738449097,0.8333333333333334,0.8811188811188811,0.8572261072261073,0.8709,468.486,58.561,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_relu
0,saad,2024-07-24 18:41:44.965871,0.575,3.0270683765411377,4.5e-05,1.0,459,0.44396814703941345,0.7916666666666666,0.8622366288492707,0.8269516477579686,0.8792,464.07,58.009,459,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
1,saad,2024-07-24 18:41:44.965871,0.4248,1.85538649559021,4e-05,2.0,918,0.42441341280937195,0.8259803921568627,0.8830313014827017,0.8545058468197821,0.9028,451.943,56.493,918,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
2,saad,2024-07-24 18:41:44.965871,0.3528,1.9148240089416504,3.5e-05,3.0,1377,0.37611135840415955,0.8382352941176471,0.8850174216027874,0.8616263578602172,0.8985,454.102,56.763,1377,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
3,saad,2024-07-24 18:41:44.965871,0.2828,3.151034116744995,3e-05,4.0,1836,0.48208650946617126,0.8357843137254902,0.8854700854700854,0.8606271995977879,0.8765,465.463,58.183,1836,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
4,saad,2024-07-24 18:41:44.965871,0.2388,0.026035232469439507,2.5e-05,5.0,2295,0.5237439274787903,0.8308823529411765,0.8774422735346359,0.8541623132379061,0.9033,451.682,56.46,2295,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
5,saad,2024-07-24 18:41:44.965871,0.206,0.08838814496994019,2e-05,6.0,2754,0.581052839756012,0.8308823529411765,0.8747731397459164,0.8528277463435465,0.8795,463.904,57.988,2754,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
6,saad,2024-07-24 18:41:44.965871,0.1722,7.964199542999268,1.5e-05,7.0,3213,0.7650726437568665,0.8455882352941176,0.8930390492359932,0.8693136422650554,0.8839,461.617,57.702,3213,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
7,saad,2024-07-24 18:41:44.965871,0.1526,12.593932151794434,1e-05,8.0,3672,0.694945216178894,0.8406862745098039,0.8873483535528597,0.8640173140313319,0.8786,464.361,58.045,3672,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
8,saad,2024-07-24 18:41:44.965871,0.1189,27.472877502441406,5e-06,9.0,4131,0.7995558977127075,0.8382352941176471,0.8865979381443299,0.8624166161309885,0.8867,460.112,57.514,4131,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
9,saad,2024-07-24 18:41:44.965871,0.1162,0.026114415377378464,0.0,10.0,4590,0.7956200242042542,0.8382352941176471,0.8869863013698631,0.8626107977437552,0.8731,467.276,58.41,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
10,saad,2024-07-24 18:41:44.965871,0.1162,0.026114415377378464,0.0,10.0,4590,0.7956200242042542,0.8382352941176471,0.8869863013698631,0.8626107977437552,0.8616,473.534,59.192,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,seq_bn_16_2_tanh
0,saad,2024-07-24 18:41:44.965871,0.6149,2.625713348388672,4.5e-05,1.0,459,0.5902645587921143,0.7132352941176471,0.8229954614220877,0.7681153777698674,0.8048,506.951,63.369,459,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
1,saad,2024-07-24 18:41:44.965871,0.5894,4.854792594909668,4e-05,2.0,918,0.579524040222168,0.7132352941176471,0.8213740458015268,0.7673046699595869,0.8112,502.93,62.866,918,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
2,saad,2024-07-24 18:41:44.965871,0.5757,4.175308704376221,3.5e-05,3.0,1377,0.5738875865936279,0.7156862745098039,0.8146964856230032,0.7651913800664036,0.8047,507.052,63.382,1377,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
3,saad,2024-07-24 18:41:44.965871,0.5653,2.7271461486816406,3e-05,4.0,1836,0.5649811029434204,0.7058823529411765,0.8136645962732919,0.7597734746072342,0.8,510.023,63.753,1836,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
4,saad,2024-07-24 18:41:44.965871,0.5561,1.8692182302474976,2.5e-05,5.0,2295,0.5629938244819641,0.696078431372549,0.8098159509202455,0.7529471911463972,0.799,510.611,63.826,2295,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
5,saad,2024-07-24 18:41:44.965871,0.5513,3.1943230628967285,2e-05,6.0,2754,0.5582528710365295,0.7058823529411765,0.8119122257053292,0.7588972893232528,0.7981,511.243,63.905,2754,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
6,saad,2024-07-24 18:41:44.965871,0.5481,2.7758169174194336,1.5e-05,7.0,3213,0.5565444231033325,0.6985294117647058,0.8093023255813954,0.7539158686730506,0.806,506.211,63.276,3213,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
7,saad,2024-07-24 18:41:44.965871,0.5415,3.3600425720214844,1e-05,8.0,3672,0.5541810393333435,0.7058823529411765,0.8130841121495327,0.7594832325453547,0.7964,512.296,64.037,3672,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
8,saad,2024-07-24 18:41:44.965871,0.5448,2.223672389984131,5e-06,9.0,4131,0.5524775385856628,0.7058823529411765,0.8136645962732919,0.7597734746072342,0.7918,515.293,64.412,4131,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
9,saad,2024-07-24 18:41:44.965871,0.5418,2.862996816635132,0.0,10.0,4590,0.5526909828186035,0.7058823529411765,0.8136645962732919,0.7597734746072342,0.7971,511.843,63.98,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
10,saad,2024-07-24 18:41:44.965871,0.5418,2.862996816635132,0.0,10.0,4590,0.5526909828186035,0.7058823529411765,0.8136645962732919,0.7597734746072342,0.7769,525.138,65.642,4590,distilbert/distilbert-base-uncased,glue,mrpc,True,ia3
0,saad,2024-07-24 18:41:44.965871,0.6155,1.7100791931152344,4.5e-05,1.0,459,0.589236855506897,0.7034313725490197,0.8202080237741455,0.7618196981615826,0.8877,459.633,57.454,459,distilbert/distilbert-base-uncased,glue,mrpc,True,prompt_tuning
1,saad,2024-07-24 18:41:44.965871,0.5947,2.2385308742523193,4e-05,2.0,918,0.5781583786010742,0.7132352941176471,0.8208269525267994,0.7670311233222232,0.8894,458.759,57.345,918,distilbert/distilbert-base-uncased,glue,mrpc,True,prompt_tuning
2,saad,2024-07-24 18:41:44.965871,0.5875,2.154042959213257,3.5e-05,3.0,1377,0.5734823346138,0.7181372549019608,0.822804314329738,0.7704707846158494,0.8739,466.894,58.362,1377,distilbert/distilbert-base-uncased,glue,mrpc,True,prompt_tuning
3,saad,2024-07-24 18:41:44.965871,0.581,2.0315229892730713,3e-05,4.0,1836,0.5703586339950562,0.7132352941176471,0.8191653786707882,0.7662003363942176,0.8635,472.483,59.06,1836,distilbert/distilbert-base-uncased,glue,mrpc,True,prompt_tuning
4,saad,2024-07-24 18:41:44.965871,0.5721,1.4023988246917725,2.5e-05,5.0,2295,0.5708756446838379,0.7205882352941176,0.8262195121951219,0.7734038737446198,0.8645,471.97,58.996,2295,distilbert/distilbert-base-uncased,glue,mrpc,True,prompt_tuning
