,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
2,saad,2024-07-24 11:34:27.176132,0.6626,3.6682686805725098,3.5e-05,3.0,3537,0.657585859298706,0.6223241590214067,13.5523,241.287,30.179,3537,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
3,saad,2024-07-24 11:34:27.176132,0.6615,2.6951491832733154,3e-05,4.0,4716,0.672697901725769,0.6217125382262997,13.5355,241.588,30.217,4716,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
4,saad,2024-07-24 11:34:27.176132,0.6596,1.968234658241272,2.5e-05,5.0,5895,0.6585568785667419,0.6220183486238532,13.5792,240.81,30.12,5895,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
5,saad,2024-07-24 11:34:27.176132,0.6587,4.456352710723877,2e-05,6.0,7074,0.6552655100822449,0.6220183486238532,13.5518,241.296,30.18,7074,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
6,saad,2024-07-24 11:34:27.176132,0.6552,4.383971214294434,1.5e-05,7.0,8253,0.6558820605278015,0.6287461773700306,13.5737,240.906,30.132,8253,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
7,saad,2024-07-24 11:34:27.176132,0.6563,2.0198380947113037,1e-05,8.0,9432,0.6553865671157837,0.6217125382262997,13.5401,241.504,30.207,9432,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
8,saad,2024-07-24 11:34:27.176132,0.6552,2.8364577293395996,5e-06,9.0,10611,0.6537044644355774,0.6235474006116208,13.5022,242.183,30.291,10611,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
9,saad,2024-07-24 11:34:27.176132,0.6546,2.448845863342285,0.0,10.0,11790,0.6531965136528015,0.6235474006116208,13.4924,242.359,30.313,11790,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
10,saad,2024-07-24 11:34:27.176132,0.6546,2.448845863342285,0.0,10.0,11790,0.6531965136528015,0.6235474006116208,13.5292,241.699,30.231,11790,google/electra-base-discriminator,super_glue,boolq,True,prefix_tuning
0,saad,2024-07-24 11:34:27.176132,0.6719,4.034876346588135,4.5e-05,1.0,1179,0.6870003938674927,0.6217125382262997,15.0784,216.866,27.125,1179,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
1,saad,2024-07-24 11:34:27.176132,0.6722,2.320531129837036,4e-05,2.0,2358,0.667820155620575,0.6217125382262997,15.0372,217.461,27.199,2358,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
2,saad,2024-07-24 11:34:27.176132,0.6694,4.151073932647705,3.5e-05,3.0,3537,0.6635815501213074,0.6217125382262997,15.1392,215.995,27.016,3537,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
3,saad,2024-07-24 11:34:27.176132,0.6682,2.1565654277801514,3e-05,4.0,4716,0.6862453818321228,0.6217125382262997,15.1006,216.548,27.085,4716,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
4,saad,2024-07-24 11:34:27.176132,0.6681,1.816776156425476,2.5e-05,5.0,5895,0.6706823706626892,0.6217125382262997,14.9758,218.352,27.311,5895,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
5,saad,2024-07-24 11:34:27.176132,0.667,4.453559875488281,2e-05,6.0,7074,0.6651554107666016,0.6217125382262997,15.0629,217.09,27.153,7074,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
6,saad,2024-07-24 11:34:27.176132,0.665,3.333540916442871,1.5e-05,7.0,8253,0.6656579971313477,0.6217125382262997,14.9749,218.366,27.312,8253,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
7,saad,2024-07-24 11:34:27.176132,0.6652,1.5576132535934448,1e-05,8.0,9432,0.6640287041664124,0.6217125382262997,15.0013,217.981,27.264,9432,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
8,saad,2024-07-24 11:34:27.176132,0.6646,1.545217752456665,5e-06,9.0,10611,0.6644232869148254,0.6217125382262997,15.0773,216.882,27.127,10611,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
9,saad,2024-07-24 11:34:27.176132,0.6554,4.394623756408691,0.0,10.0,11790,0.6518787741661072,0.6226299694189602,15.1062,216.467,27.075,11790,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
10,saad,2024-07-24 11:34:27.176132,0.6554,4.394623756408691,0.0,10.0,11790,0.6518787741661072,0.6226299694189602,15.0457,217.337,27.184,11790,google/electra-base-discriminator,super_glue,boolq,True,mam_adapter
0,saad,2024-07-24 11:34:27.176132,0.6677,4.4531049728393555,4.5e-05,1.0,1179,0.6689340472221375,0.6217125382262997,13.0391,250.784,31.367,1179,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
1,saad,2024-07-24 11:34:27.176132,0.6627,2.1529150009155273,4e-05,2.0,2358,0.6594457626342773,0.617737003058104,13.1075,249.476,31.204,2358,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
2,saad,2024-07-24 11:34:27.176132,0.6593,3.2421436309814453,3.5e-05,3.0,3537,0.653832197189331,0.6238532110091743,13.1291,249.065,31.152,3537,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
3,saad,2024-07-24 11:34:27.176132,0.6577,2.792013645172119,3e-05,4.0,4716,0.6707534193992615,0.6217125382262997,13.239,246.998,30.894,4716,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
4,saad,2024-07-24 11:34:27.176132,0.6527,2.0113205909729004,2.5e-05,5.0,5895,0.6571406126022339,0.6244648318042814,13.1835,248.037,31.024,5895,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
5,saad,2024-07-24 11:34:27.176132,0.6511,4.9240641593933105,2e-05,6.0,7074,0.6486122608184814,0.6235474006116208,13.1978,247.768,30.99,7074,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
6,saad,2024-07-24 11:34:27.176132,0.6476,3.7745535373687744,1.5e-05,7.0,8253,0.648243248462677,0.6305810397553517,13.2342,247.086,30.905,8253,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
7,saad,2024-07-24 11:34:27.176132,0.6461,2.3517746925354004,1e-05,8.0,9432,0.6475874781608582,0.6259938837920489,13.2336,247.098,30.906,9432,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
8,saad,2024-07-24 11:34:27.176132,0.6468,3.6016786098480225,5e-06,9.0,10611,0.6472858786582947,0.6281345565749236,13.1794,248.115,31.033,10611,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
9,saad,2024-07-24 11:34:27.176132,0.6453,3.761766195297241,0.0,10.0,11790,0.646579921245575,0.6278287461773701,13.1707,248.278,31.054,11790,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
10,saad,2024-07-24 11:34:27.176132,0.6453,3.761766195297241,0.0,10.0,11790,0.646579921245575,0.6278287461773701,13.1458,248.748,31.113,11790,google/electra-base-discriminator,super_glue,boolq,True,compacter_plusplus
0,saad,2024-07-24 11:34:27.176132,0.6652,3.5543212890625,4.5e-05,1.0,1179,0.6679173111915588,0.6247706422018349,16.258,201.132,25.157,1179,google/electra-base-discriminator,super_glue,boolq,True,unipelt
1,saad,2024-07-24 11:34:27.176132,0.6143,2.7853474617004395,4e-05,2.0,2358,0.5716271996498108,0.7036697247706422,16.0971,203.143,25.408,2358,google/electra-base-discriminator,super_glue,boolq,True,unipelt
2,saad,2024-07-24 11:34:27.176132,0.5393,6.289280414581299,3.5e-05,3.0,3537,0.5390093326568604,0.7489296636085627,16.113,202.942,25.383,3537,google/electra-base-discriminator,super_glue,boolq,True,unipelt
3,saad,2024-07-24 11:34:27.176132,0.4888,6.282103061676025,3e-05,4.0,4716,0.5125496983528137,0.7752293577981652,15.9872,204.539,25.583,4716,google/electra-base-discriminator,super_glue,boolq,True,unipelt
4,saad,2024-07-24 11:34:27.176132,0.4538,0.7355400323867798,2.5e-05,5.0,5895,0.5416162610054016,0.771559633027523,15.9484,205.036,25.645,5895,google/electra-base-discriminator,super_glue,boolq,True,unipelt
5,saad,2024-07-24 11:34:27.176132,0.4277,14.063436508178711,2e-05,6.0,7074,0.517468273639679,0.7865443425076453,16.3264,200.289,25.051,7074,google/electra-base-discriminator,super_glue,boolq,True,unipelt
6,saad,2024-07-24 11:34:27.176132,0.397,20.222536087036133,1.5e-05,7.0,8253,0.5597243905067444,0.7868501529051988,16.0118,204.224,25.544,8253,google/electra-base-discriminator,super_glue,boolq,True,unipelt
7,saad,2024-07-24 11:34:27.176132,0.3753,5.578338623046875,1e-05,8.0,9432,0.5511479377746582,0.791131498470948,15.8609,206.167,25.787,9432,google/electra-base-discriminator,super_glue,boolq,True,unipelt
8,saad,2024-07-24 11:34:27.176132,0.3641,15.406254768371582,5e-06,9.0,10611,0.5713099837303162,0.7874617737003058,16.2266,201.522,25.206,10611,google/electra-base-discriminator,super_glue,boolq,True,unipelt
9,saad,2024-07-24 11:34:27.176132,0.3516,6.12935733795166,0.0,10.0,11790,0.5824056267738342,0.7862385321100918,16.1205,202.847,25.371,11790,google/electra-base-discriminator,super_glue,boolq,True,unipelt
10,saad,2024-07-24 11:34:27.176132,0.3516,6.12935733795166,0.0,10.0,11790,0.5824056267738342,0.7862385321100918,16.141,202.59,25.339,11790,google/electra-base-discriminator,super_glue,boolq,True,unipelt
0,saad,2024-07-24 11:34:27.176132,0.667,4.283946514129639,4.5e-05,1.0,1179,0.6663816571235657,0.6217125382262997,13.3851,244.301,30.556,1179,google/electra-base-discriminator,super_glue,boolq,True,lora
1,saad,2024-07-24 11:34:27.176132,0.65,2.5739572048187256,4e-05,2.0,2358,0.6385600566864014,0.6363914373088685,13.3723,244.536,30.586,2358,google/electra-base-discriminator,super_glue,boolq,True,lora
2,saad,2024-07-24 11:34:27.176132,0.6216,2.670304775238037,3.5e-05,3.0,3537,0.6133967041969299,0.6712538226299695,13.3595,244.769,30.615,3537,google/electra-base-discriminator,super_glue,boolq,True,lora
3,saad,2024-07-24 11:34:27.176132,0.5903,5.032573223114014,3e-05,4.0,4716,0.595705509185791,0.7024464831804281,13.4335,243.421,30.446,4716,google/electra-base-discriminator,super_glue,boolq,True,lora
4,saad,2024-07-24 11:34:27.176132,0.5604,2.0086092948913574,2.5e-05,5.0,5895,0.5616421699523926,0.7171253822629969,13.4241,243.592,30.468,5895,google/electra-base-discriminator,super_glue,boolq,True,lora
5,saad,2024-07-24 11:34:27.176132,0.5422,12.03065299987793,2e-05,6.0,7074,0.5468813180923462,0.7256880733944954,13.4174,243.714,30.483,7074,google/electra-base-discriminator,super_glue,boolq,True,lora
6,saad,2024-07-24 11:34:27.176132,0.5281,10.735898971557617,1.5e-05,7.0,8253,0.5485138893127441,0.7253822629969419,13.4039,243.959,30.514,8253,google/electra-base-discriminator,super_glue,boolq,True,lora
7,saad,2024-07-24 11:34:27.176132,0.5182,5.165422439575195,1e-05,8.0,9432,0.5400373339653015,0.72782874617737,13.4385,243.33,30.435,9432,google/electra-base-discriminator,super_glue,boolq,True,lora
8,saad,2024-07-24 11:34:27.176132,0.5149,6.820596694946289,5e-06,9.0,10611,0.5330390334129333,0.7385321100917431,13.4189,243.685,30.479,10611,google/electra-base-discriminator,super_glue,boolq,True,lora
9,saad,2024-07-24 11:34:27.176132,0.5144,5.936724662780762,0.0,10.0,11790,0.5322040319442749,0.7373088685015291,13.4263,243.552,30.463,11790,google/electra-base-discriminator,super_glue,boolq,True,lora
10,saad,2024-07-24 11:34:27.176132,0.5144,5.936724662780762,0.0,10.0,11790,0.5322040319442749,0.7373088685015291,13.3984,244.059,30.526,11790,google/electra-base-discriminator,super_glue,boolq,True,lora
0,saad,2024-07-24 11:34:27.176132,0.6596,3.1603965759277344,4.5e-05,1.0,1179,0.5942990779876709,0.6892966360856269,14.1538,231.034,28.897,1179,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
1,saad,2024-07-24 11:34:27.176132,0.5706,4.946768283843994,4e-05,2.0,2358,0.5305671691894531,0.7467889908256881,14.3312,228.173,28.539,2358,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
2,saad,2024-07-24 11:34:27.176132,0.4712,13.290132522583008,3.5e-05,3.0,3537,0.5161464810371399,0.7712538226299694,14.23,229.796,28.742,3537,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
3,saad,2024-07-24 11:34:27.176132,0.4057,4.140284061431885,3e-05,4.0,4716,0.5356525182723999,0.7914373088685015,14.2625,229.273,28.677,4716,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
4,saad,2024-07-24 11:34:27.176132,0.3596,0.31008973717689514,2.5e-05,5.0,5895,0.550909161567688,0.8003058103975536,14.1793,230.618,28.845,5895,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
5,saad,2024-07-24 11:34:27.176132,0.3243,14.194077491760254,2e-05,6.0,7074,0.6259317994117737,0.7987767584097859,14.1853,230.52,28.833,7074,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
6,saad,2024-07-24 11:34:27.176132,0.286,23.33470344543457,1.5e-05,7.0,8253,0.6908438801765442,0.8058103975535168,14.2421,229.601,28.718,8253,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
7,saad,2024-07-24 11:34:27.176132,0.2517,0.4141470193862915,1e-05,8.0,9432,0.7631353735923767,0.7966360856269113,14.224,229.893,28.754,9432,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
8,saad,2024-07-24 11:34:27.176132,0.2343,10.527092933654785,5e-06,9.0,10611,0.8005737662315369,0.8039755351681958,14.1485,231.12,28.908,10611,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
9,saad,2024-07-24 11:34:27.176132,0.2289,2.1608824729919434,0.0,10.0,11790,0.8320485949516296,0.8012232415902141,14.2511,229.456,28.699,11790,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
10,saad,2024-07-24 11:34:27.176132,0.2289,2.1608824729919434,0.0,10.0,11790,0.8320485949516296,0.8012232415902141,14.2082,230.149,28.786,11790,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_relu
0,saad,2024-07-24 11:34:27.176132,0.6412,2.796473503112793,4.5e-05,1.0,1179,0.5850747227668762,0.7073394495412844,14.4212,226.75,28.361,1179,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
1,saad,2024-07-24 11:34:27.176132,0.5159,9.087687492370605,4e-05,2.0,2358,0.5012810230255127,0.7581039755351682,14.3767,227.451,28.449,2358,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
2,saad,2024-07-24 11:34:27.176132,0.3973,2.6130592823028564,3.5e-05,3.0,3537,0.6798625588417053,0.7513761467889908,14.3901,227.24,28.422,3537,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
3,saad,2024-07-24 11:34:27.176132,0.322,7.973025321960449,3e-05,4.0,4716,0.6366499066352844,0.7874617737003058,14.3852,227.317,28.432,4716,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
4,saad,2024-07-24 11:34:27.176132,0.2559,0.07824883610010147,2.5e-05,5.0,5895,0.7923324704170227,0.7886850152905199,14.3916,227.216,28.419,5895,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
5,saad,2024-07-24 11:34:27.176132,0.2064,21.817218780517578,2e-05,6.0,7074,0.9564830660820007,0.7856269113149847,14.3691,227.572,28.464,7074,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
6,saad,2024-07-24 11:34:27.176132,0.1653,6.778452396392822,1.5e-05,7.0,8253,0.9645088315010071,0.7929663608562691,14.3811,227.382,28.44,8253,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
7,saad,2024-07-24 11:34:27.176132,0.136,0.02697446011006832,1e-05,8.0,9432,1.0823858976364136,0.790519877675841,14.4015,227.059,28.4,9432,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
8,saad,2024-07-24 11:34:27.176132,0.12,0.07987074553966522,5e-06,9.0,10611,1.1094632148742676,0.7908256880733945,14.406,226.989,28.391,10611,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
9,saad,2024-07-24 11:34:27.176132,0.1036,0.03235306218266487,0.0,10.0,11790,1.144849181175232,0.7914373088685015,14.4164,226.825,28.37,11790,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
10,saad,2024-07-24 11:34:27.176132,0.1036,0.03235306218266487,0.0,10.0,11790,1.144849181175232,0.7914373088685015,14.3982,227.112,28.406,11790,google/electra-base-discriminator,super_glue,boolq,True,seq_bn_16_2_tanh
0,saad,2024-07-24 11:34:27.176132,0.6676,4.436245441436768,4.5e-05,1.0,1179,0.6688419580459595,0.6217125382262997,13.6163,240.153,30.037,1179,google/electra-base-discriminator,super_glue,boolq,True,ia3
1,saad,2024-07-24 11:34:27.176132,0.6624,2.163177013397217,4e-05,2.0,2358,0.6591048836708069,0.617737003058104,13.622,240.052,30.025,2358,google/electra-base-discriminator,super_glue,boolq,True,ia3
2,saad,2024-07-24 11:34:27.176132,0.6587,3.2128376960754395,3.5e-05,3.0,3537,0.6531394124031067,0.6229357798165137,13.6305,239.903,30.006,3537,google/electra-base-discriminator,super_glue,boolq,True,ia3
3,saad,2024-07-24 11:34:27.176132,0.6568,2.7748258113861084,3e-05,4.0,4716,0.6696111559867859,0.6220183486238532,13.6718,239.179,29.916,4716,google/electra-base-discriminator,super_glue,boolq,True,ia3
4,saad,2024-07-24 11:34:27.176132,0.6512,2.020043134689331,2.5e-05,5.0,5895,0.6557218432426453,0.6241590214067279,13.6431,239.682,29.979,5895,google/electra-base-discriminator,super_glue,boolq,True,ia3
5,saad,2024-07-24 11:34:27.176132,0.6493,4.94942569732666,2e-05,6.0,7074,0.6468098759651184,0.6299694189602446,13.6169,240.142,30.036,7074,google/electra-base-discriminator,super_glue,boolq,True,ia3
6,saad,2024-07-24 11:34:27.176132,0.6455,3.7755517959594727,1.5e-05,7.0,8253,0.6463351249694824,0.6311926605504588,13.6024,240.398,30.068,8253,google/electra-base-discriminator,super_glue,boolq,True,ia3
7,saad,2024-07-24 11:34:27.176132,0.6438,2.514403820037842,1e-05,8.0,9432,0.6455848813056946,0.6266055045871559,13.6254,239.993,30.017,9432,google/electra-base-discriminator,super_glue,boolq,True,ia3
8,saad,2024-07-24 11:34:27.176132,0.6443,3.523192882537842,5e-06,9.0,10611,0.6453920602798462,0.6305810397553517,13.6262,239.978,30.016,10611,google/electra-base-discriminator,super_glue,boolq,True,ia3
9,saad,2024-07-24 11:34:27.176132,0.6428,3.6222550868988037,0.0,10.0,11790,0.6445143818855286,0.6324159021406728,13.6195,240.097,30.03,11790,google/electra-base-discriminator,super_glue,boolq,True,ia3
10,saad,2024-07-24 11:34:27.176132,0.6428,3.6222550868988037,0.0,10.0,11790,0.6445143818855286,0.6324159021406728,13.6326,239.866,30.002,11790,google/electra-base-discriminator,super_glue,boolq,True,ia3
0,saad,2024-07-24 11:34:27.176132,0.67,4.4184675216674805,4.5e-05,1.0,1179,0.6599469184875488,0.6201834862385321,13.7388,238.012,29.77,1179,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
1,saad,2024-07-24 11:34:27.176132,0.6666,3.96022629737854,4e-05,2.0,2358,0.6668742299079895,0.6045871559633027,13.7751,237.385,29.691,2358,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
2,saad,2024-07-24 11:34:27.176132,0.6631,5.902115821838379,3.5e-05,3.0,3537,0.6556121706962585,0.6238532110091743,13.777,237.352,29.687,3537,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
3,saad,2024-07-24 11:34:27.176132,0.6603,9.697345733642578,3e-05,4.0,4716,0.6567649841308594,0.6186544342507645,13.7685,237.499,29.705,4716,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
4,saad,2024-07-24 11:34:27.176132,0.6564,2.751065492630005,2.5e-05,5.0,5895,0.6503542065620422,0.6229357798165137,13.7532,237.762,29.738,5895,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
5,saad,2024-07-24 11:34:27.176132,0.6555,5.742681503295898,2e-05,6.0,7074,0.6475838422775269,0.6290519877675841,13.7817,237.271,29.677,7074,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
6,saad,2024-07-24 11:34:27.176132,0.653,6.679643630981445,1.5e-05,7.0,8253,0.6489725112915039,0.6186544342507645,13.7744,237.398,29.693,8253,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
7,saad,2024-07-24 11:34:27.176132,0.651,2.2214200496673584,1e-05,8.0,9432,0.646154522895813,0.6262996941896024,13.786,237.196,29.668,9432,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
8,saad,2024-07-24 11:34:27.176132,0.6499,2.7090365886688232,5e-06,9.0,10611,0.6466946005821228,0.6278287461773701,13.7435,237.93,29.759,10611,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
9,saad,2024-07-24 11:34:27.176132,0.6497,3.9801580905914307,0.0,10.0,11790,0.645385205745697,0.6302752293577981,13.7542,237.745,29.736,11790,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
10,saad,2024-07-24 11:34:27.176132,0.6497,3.9801580905914307,0.0,10.0,11790,0.645385205745697,0.6302752293577981,13.7174,238.384,29.816,11790,google/electra-base-discriminator,super_glue,boolq,True,prompt_tuning
