,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
2,saad,2024-07-24 17:25:20.788483,0.6458,5.756959915161133,3.5e-05,3.0,3537,0.655331015586853,0.6290519877675841,17.3989,187.943,23.507,3537,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
3,saad,2024-07-24 17:25:20.788483,0.6377,5.766242980957031,3e-05,4.0,4716,0.6853447556495667,0.6339449541284403,17.2812,189.223,23.667,4716,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
4,saad,2024-07-24 17:25:20.788483,0.6319,7.648287773132324,2.5e-05,5.0,5895,0.654728353023529,0.6379204892966361,17.3587,188.378,23.562,5895,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
5,saad,2024-07-24 17:25:20.788483,0.6245,10.872568130493164,2e-05,6.0,7074,0.6548856496810913,0.637308868501529,17.5861,185.943,23.257,7074,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
6,saad,2024-07-24 17:25:20.788483,0.6231,11.193077087402344,1.5e-05,7.0,8253,0.6559314727783203,0.6137614678899083,17.4812,187.059,23.397,8253,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
7,saad,2024-07-24 17:25:20.788483,0.6217,4.448770046234131,1e-05,8.0,9432,0.6525936126708984,0.6336391437308868,17.3542,188.427,23.568,9432,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
8,saad,2024-07-24 17:25:20.788483,0.6167,6.9425435066223145,5e-06,9.0,10611,0.6542366743087769,0.6330275229357798,17.4679,187.201,23.414,10611,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
9,saad,2024-07-24 17:25:20.788483,0.6119,5.547451496124268,0.0,10.0,11790,0.6549409627914429,0.6324159021406728,17.4282,187.627,23.468,11790,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
10,saad,2024-07-24 17:25:20.788483,0.6119,5.547451496124268,0.0,10.0,11790,0.6549409627914429,0.6324159021406728,17.5075,186.778,23.361,11790,facebook/bart-base,super_glue,boolq,True,compacter_plusplus
0,saad,2024-07-24 17:25:20.788483,0.6674,3.9981634616851807,4.5e-05,1.0,1179,0.6394935846328735,0.635474006116208,25.4078,128.701,16.097,1179,facebook/bart-base,super_glue,boolq,True,unipelt
1,saad,2024-07-24 17:25:20.788483,0.6335,5.3683929443359375,4e-05,2.0,2358,0.6369195580482483,0.6400611620795107,23.167,141.149,17.654,2358,facebook/bart-base,super_glue,boolq,True,unipelt
2,saad,2024-07-24 17:25:20.788483,0.6062,3.6527655124664307,3.5e-05,3.0,3537,0.6090301275253296,0.6614678899082569,23.4932,139.189,17.409,3537,facebook/bart-base,super_glue,boolq,True,unipelt
3,saad,2024-07-24 17:25:20.788483,0.5851,6.669557094573975,3e-05,4.0,4716,0.6300325989723206,0.6877675840978593,23.47,139.327,17.426,4716,facebook/bart-base,super_glue,boolq,True,unipelt
4,saad,2024-07-24 17:25:20.788483,0.5669,2.426631212234497,2.5e-05,5.0,5895,0.6154104471206665,0.6990825688073394,23.141,141.308,17.674,5895,facebook/bart-base,super_glue,boolq,True,unipelt
5,saad,2024-07-24 17:25:20.788483,0.5451,13.519524574279785,2e-05,6.0,7074,0.572371780872345,0.717737003058104,23.6188,138.449,17.317,7074,facebook/bart-base,super_glue,boolq,True,unipelt
6,saad,2024-07-24 17:25:20.788483,0.5299,9.759472846984863,1.5e-05,7.0,8253,0.5674610733985901,0.7211009174311926,23.3398,140.104,17.524,8253,facebook/bart-base,super_glue,boolq,True,unipelt
7,saad,2024-07-24 17:25:20.788483,0.5117,4.786453723907471,1e-05,8.0,9432,0.5636343955993652,0.7217125382262997,23.3721,139.91,17.499,9432,facebook/bart-base,super_glue,boolq,True,unipelt
8,saad,2024-07-24 17:25:20.788483,0.4997,10.708704948425293,5e-06,9.0,10611,0.5777773857116699,0.7275229357798165,23.4407,139.501,17.448,10611,facebook/bart-base,super_glue,boolq,True,unipelt
9,saad,2024-07-24 17:25:20.788483,0.4907,4.290900707244873,0.0,10.0,11790,0.5691967606544495,0.7217125382262997,23.4664,139.348,17.429,11790,facebook/bart-base,super_glue,boolq,True,unipelt
10,saad,2024-07-24 17:25:20.788483,0.4907,4.290900707244873,0.0,10.0,11790,0.5691967606544495,0.7217125382262997,23.2988,140.351,17.555,11790,facebook/bart-base,super_glue,boolq,True,unipelt
0,saad,2024-07-24 17:25:20.788483,0.6733,4.908870697021484,4.5e-05,1.0,1179,0.6591722369194031,0.6256880733944954,19.5355,167.388,20.936,1179,facebook/bart-base,super_glue,boolq,True,lora
1,saad,2024-07-24 17:25:20.788483,0.6458,6.253141403198242,4e-05,2.0,2358,0.6517705321311951,0.6214067278287462,17.4974,186.885,23.375,2358,facebook/bart-base,super_glue,boolq,True,lora
2,saad,2024-07-24 17:25:20.788483,0.63,4.878089427947998,3.5e-05,3.0,3537,0.6409123539924622,0.6422018348623854,17.6091,185.699,23.227,3537,facebook/bart-base,super_glue,boolq,True,lora
3,saad,2024-07-24 17:25:20.788483,0.6145,7.066679954528809,3e-05,4.0,4716,0.6621443033218384,0.6400611620795107,17.5844,185.96,23.259,4716,facebook/bart-base,super_glue,boolq,True,lora
4,saad,2024-07-24 17:25:20.788483,0.6067,6.202877998352051,2.5e-05,5.0,5895,0.640121579170227,0.6480122324159021,17.6159,185.628,23.218,5895,facebook/bart-base,super_glue,boolq,True,lora
5,saad,2024-07-24 17:25:20.788483,0.5953,11.030308723449707,2e-05,6.0,7074,0.6334547996520996,0.6513761467889908,17.6524,185.244,23.17,7074,facebook/bart-base,super_glue,boolq,True,lora
6,saad,2024-07-24 17:25:20.788483,0.5904,11.340160369873047,1.5e-05,7.0,8253,0.6403545141220093,0.6428134556574924,17.5934,185.865,23.247,8253,facebook/bart-base,super_glue,boolq,True,lora
7,saad,2024-07-24 17:25:20.788483,0.5827,5.120536804199219,1e-05,8.0,9432,0.6299868822097778,0.6483180428134556,17.5561,186.26,23.297,9432,facebook/bart-base,super_glue,boolq,True,lora
8,saad,2024-07-24 17:25:20.788483,0.5769,5.531245231628418,5e-06,9.0,10611,0.6326573491096497,0.6507645259938838,17.4845,187.023,23.392,10611,facebook/bart-base,super_glue,boolq,True,lora
9,saad,2024-07-24 17:25:20.788483,0.5719,6.05440092086792,0.0,10.0,11790,0.6326497197151184,0.6483180428134556,17.5697,186.115,23.279,11790,facebook/bart-base,super_glue,boolq,True,lora
10,saad,2024-07-24 17:25:20.788483,0.5719,6.05440092086792,0.0,10.0,11790,0.6326497197151184,0.6483180428134556,17.574,186.07,23.273,11790,facebook/bart-base,super_glue,boolq,True,lora
0,saad,2024-07-24 17:25:20.788483,0.6687,4.181197643280029,4.5e-05,1.0,1179,0.6318016052246094,0.652599388379205,19.9658,163.78,20.485,1179,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
1,saad,2024-07-24 17:25:20.788483,0.6349,4.312760829925537,4e-05,2.0,2358,0.6570743322372437,0.6195718654434251,18.1822,179.847,22.495,2358,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
2,saad,2024-07-24 17:25:20.788483,0.5984,6.571410179138184,3.5e-05,3.0,3537,0.6114941239356995,0.6752293577981652,18.0579,181.084,22.649,3537,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
3,saad,2024-07-24 17:25:20.788483,0.5684,6.3265156745910645,3e-05,4.0,4716,0.6032078266143799,0.7116207951070337,18.139,180.274,22.548,4716,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
4,saad,2024-07-24 17:25:20.788483,0.5438,3.2593607902526855,2.5e-05,5.0,5895,0.5972831845283508,0.7189602446483181,18.21,179.572,22.46,5895,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
5,saad,2024-07-24 17:25:20.788483,0.522,14.565590858459473,2e-05,6.0,7074,0.5795049071311951,0.7262996941896025,18.0913,180.75,22.608,7074,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
6,saad,2024-07-24 17:25:20.788483,0.4994,12.648810386657715,1.5e-05,7.0,8253,0.5842818021774292,0.7311926605504587,18.1689,179.978,22.511,8253,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
7,saad,2024-07-24 17:25:20.788483,0.4841,6.591289520263672,1e-05,8.0,9432,0.586475670337677,0.7159021406727829,18.1338,180.327,22.555,9432,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
8,saad,2024-07-24 17:25:20.788483,0.4684,14.549832344055176,5e-06,9.0,10611,0.5814676880836487,0.7287461773700306,18.2016,179.655,22.471,10611,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
9,saad,2024-07-24 17:25:20.788483,0.446,3.467437505722046,0.0,10.0,11790,0.5956068634986877,0.7250764525993884,18.1145,180.518,22.579,11790,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
10,saad,2024-07-24 17:25:20.788483,0.446,3.467437505722046,0.0,10.0,11790,0.5956068634986877,0.7250764525993884,18.217,179.502,22.452,11790,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_relu
0,saad,2024-07-24 17:25:20.788483,0.6636,2.933903932571411,4.5e-05,1.0,1179,0.6370741128921509,0.6596330275229357,20.2859,161.196,20.162,1179,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
1,saad,2024-07-24 17:25:20.788483,0.6176,5.980497360229492,4e-05,2.0,2358,0.6426733732223511,0.6449541284403669,18.3168,178.524,22.329,2358,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
2,saad,2024-07-24 17:25:20.788483,0.5679,6.607685565948486,3.5e-05,3.0,3537,0.6203027367591858,0.6654434250764526,18.2832,178.853,22.37,3537,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
3,saad,2024-07-24 17:25:20.788483,0.5204,8.940529823303223,3e-05,4.0,4716,0.6547034978866577,0.7125382262996942,18.2997,178.692,22.35,4716,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
4,saad,2024-07-24 17:25:20.788483,0.4842,3.239816904067993,2.5e-05,5.0,5895,0.6422267556190491,0.7058103975535168,18.3006,178.683,22.349,5895,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
5,saad,2024-07-24 17:25:20.788483,0.4514,31.1397647857666,2e-05,6.0,7074,0.6833690404891968,0.7149847094801223,18.3314,178.382,22.311,7074,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
6,saad,2024-07-24 17:25:20.788483,0.4148,15.408756256103516,1.5e-05,7.0,8253,0.7249812483787537,0.7159021406727829,18.2938,178.75,22.357,8253,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
7,saad,2024-07-24 17:25:20.788483,0.3885,6.403390407562256,1e-05,8.0,9432,0.7176706790924072,0.7045871559633028,18.2698,178.984,22.387,9432,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
8,saad,2024-07-24 17:25:20.788483,0.3681,14.33869457244873,5e-06,9.0,10611,0.7414170503616333,0.7189602446483181,18.2909,178.777,22.361,10611,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
9,saad,2024-07-24 17:25:20.788483,0.3481,0.7348507046699524,0.0,10.0,11790,0.7615581750869751,0.7155963302752294,18.3149,178.543,22.332,11790,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
10,saad,2024-07-24 17:25:20.788483,0.3481,0.7348507046699524,0.0,10.0,11790,0.7615581750869751,0.7155963302752294,18.3425,178.275,22.298,11790,facebook/bart-base,super_glue,boolq,True,seq_bn_16_2_tanh
0,saad,2024-07-24 17:25:20.788483,0.6743,5.112785339355469,4.5e-05,1.0,1179,0.6641401648521423,0.6241590214067279,19.1341,170.899,21.375,1179,facebook/bart-base,super_glue,boolq,True,ia3
1,saad,2024-07-24 17:25:20.788483,0.6524,7.253186225891113,4e-05,2.0,2358,0.663745641708374,0.6143730886850153,17.3783,188.166,23.535,2358,facebook/bart-base,super_glue,boolq,True,ia3
2,saad,2024-07-24 17:25:20.788483,0.6458,5.967713356018066,3.5e-05,3.0,3537,0.6542510986328125,0.6308868501529052,17.3666,188.292,23.551,3537,facebook/bart-base,super_glue,boolq,True,ia3
3,saad,2024-07-24 17:25:20.788483,0.6372,5.659061431884766,3e-05,4.0,4716,0.6863769292831421,0.6336391437308868,17.4448,187.449,23.445,4716,facebook/bart-base,super_glue,boolq,True,ia3
4,saad,2024-07-24 17:25:20.788483,0.6315,7.666579246520996,2.5e-05,5.0,5895,0.6542097926139832,0.6385321100917432,17.38,188.147,23.533,5895,facebook/bart-base,super_glue,boolq,True,ia3
5,saad,2024-07-24 17:25:20.788483,0.624,10.849736213684082,2e-05,6.0,7074,0.6545806527137756,0.6394495412844037,17.409,187.834,23.494,7074,facebook/bart-base,super_glue,boolq,True,ia3
6,saad,2024-07-24 17:25:20.788483,0.6222,11.217365264892578,1.5e-05,7.0,8253,0.6549769043922424,0.617125382262997,17.4812,187.058,23.397,8253,facebook/bart-base,super_glue,boolq,True,ia3
7,saad,2024-07-24 17:25:20.788483,0.6213,4.341341018676758,1e-05,8.0,9432,0.6520643830299377,0.6342507645259939,17.4136,187.784,23.487,9432,facebook/bart-base,super_glue,boolq,True,ia3
8,saad,2024-07-24 17:25:20.788483,0.6161,6.789063453674316,5e-06,9.0,10611,0.6540293097496033,0.6342507645259939,17.3301,188.69,23.601,10611,facebook/bart-base,super_glue,boolq,True,ia3
9,saad,2024-07-24 17:25:20.788483,0.6115,5.479642391204834,0.0,10.0,11790,0.6547895073890686,0.6324159021406728,17.4368,187.535,23.456,11790,facebook/bart-base,super_glue,boolq,True,ia3
10,saad,2024-07-24 17:25:20.788483,0.6115,5.479642391204834,0.0,10.0,11790,0.6547895073890686,0.6324159021406728,17.3902,188.037,23.519,11790,facebook/bart-base,super_glue,boolq,True,ia3
0,saad,2024-07-24 17:25:20.788483,0.6751,5.275940418243408,4.5e-05,1.0,1179,0.6663726568222046,0.6250764525993884,18.6673,175.172,21.91,1179,facebook/bart-base,super_glue,boolq,True,prompt_tuning
1,saad,2024-07-24 17:25:20.788483,0.6547,7.490628242492676,4e-05,2.0,2358,0.6691365242004395,0.6027522935779817,16.8072,194.56,24.335,2358,facebook/bart-base,super_glue,boolq,True,prompt_tuning
2,saad,2024-07-24 17:25:20.788483,0.6513,7.33189058303833,3.5e-05,3.0,3537,0.6586694717407227,0.6207951070336392,16.7575,195.136,24.407,3537,facebook/bart-base,super_glue,boolq,True,prompt_tuning
3,saad,2024-07-24 17:25:20.788483,0.6434,5.501292705535889,3e-05,4.0,4716,0.6952069401741028,0.6284403669724771,16.7275,195.486,24.451,4716,facebook/bart-base,super_glue,boolq,True,prompt_tuning
4,saad,2024-07-24 17:25:20.788483,0.6402,7.973605155944824,2.5e-05,5.0,5895,0.6592925786972046,0.6290519877675841,16.7441,195.292,24.426,5895,facebook/bart-base,super_glue,boolq,True,prompt_tuning
5,saad,2024-07-24 17:25:20.788483,0.6348,12.2178955078125,2e-05,6.0,7074,0.6604644656181335,0.6269113149847095,16.7447,195.285,24.426,7074,facebook/bart-base,super_glue,boolq,True,prompt_tuning
6,saad,2024-07-24 17:25:20.788483,0.6321,10.962852478027344,1.5e-05,7.0,8253,0.6585279703140259,0.618348623853211,16.7821,194.85,24.371,8253,facebook/bart-base,super_glue,boolq,True,prompt_tuning
7,saad,2024-07-24 17:25:20.788483,0.6332,4.260064601898193,1e-05,8.0,9432,0.656802773475647,0.6339449541284403,16.783,194.84,24.37,9432,facebook/bart-base,super_glue,boolq,True,prompt_tuning
8,saad,2024-07-24 17:25:20.788483,0.6299,5.853427410125732,5e-06,9.0,10611,0.6581878662109375,0.6318042813455658,16.7866,194.798,24.365,10611,facebook/bart-base,super_glue,boolq,True,prompt_tuning
9,saad,2024-07-24 17:25:20.788483,0.6252,5.187450885772705,0.0,10.0,11790,0.6590527892112732,0.6302752293577981,16.7937,194.716,24.354,11790,facebook/bart-base,super_glue,boolq,True,prompt_tuning
10,saad,2024-07-24 17:25:20.788483,0.6252,5.187450885772705,0.0,10.0,11790,0.6590527892112732,0.6302752293577981,16.7606,195.1,24.402,11790,facebook/bart-base,super_glue,boolq,True,prompt_tuning
