,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
9,saad,2024-07-23 16:03:14.921248,0.6922,2.5496671199798584,0.0,10.0,800,0.6985768675804138,0.5492957746478874,0.3062,231.912,29.397,800,google/electra-base-discriminator,glue,wnli,True,prefix_tuning
10,saad,2024-07-23 16:03:14.921248,0.6922,2.5496671199798584,0.0,10.0,800,0.6985768675804138,0.5492957746478874,0.312,227.552,28.845,800,google/electra-base-discriminator,glue,wnli,True,prefix_tuning
0,saad,2024-07-23 16:03:14.921248,0.7007,6.194351673126221,4.5e-05,1.0,80,0.6889514923095703,0.5352112676056338,0.3377,210.255,26.652,80,google/electra-base-discriminator,glue,wnli,True,mam_adapter
1,saad,2024-07-23 16:03:14.921248,0.6975,2.889847993850708,4e-05,2.0,160,0.6936151385307312,0.4647887323943662,0.3372,210.544,26.689,160,google/electra-base-discriminator,glue,wnli,True,mam_adapter
2,saad,2024-07-23 16:03:14.921248,0.7003,2.5731894969940186,3.5e-05,3.0,240,0.6906105279922485,0.5774647887323944,0.3333,213.017,27.002,240,google/electra-base-discriminator,glue,wnli,True,mam_adapter
3,saad,2024-07-23 16:03:14.921248,0.7051,2.7350258827209473,3e-05,4.0,320,0.7101179361343384,0.43661971830985913,0.3384,209.792,26.593,320,google/electra-base-discriminator,glue,wnli,True,mam_adapter
4,saad,2024-07-23 16:03:14.921248,0.7031,3.4041733741760254,2.5e-05,5.0,400,0.7107197642326355,0.43661971830985913,0.3352,211.827,26.851,400,google/electra-base-discriminator,glue,wnli,True,mam_adapter
5,saad,2024-07-23 16:03:14.921248,0.703,3.6670937538146973,2e-05,6.0,480,0.7075285911560059,0.43661971830985913,0.3323,213.63,27.08,480,google/electra-base-discriminator,glue,wnli,True,mam_adapter
6,saad,2024-07-23 16:03:14.921248,0.7003,2.745131731033325,1.5e-05,7.0,560,0.6848507523536682,0.5633802816901409,0.3335,212.924,26.99,560,google/electra-base-discriminator,glue,wnli,True,mam_adapter
7,saad,2024-07-23 16:03:14.921248,0.6951,2.8407678604125977,1e-05,8.0,640,0.7018408179283142,0.43661971830985913,0.3328,213.37,27.047,640,google/electra-base-discriminator,glue,wnli,True,mam_adapter
8,saad,2024-07-23 16:03:14.921248,0.6945,3.0830423831939697,5e-06,9.0,720,0.6927677989006042,0.5633802816901409,0.329,215.784,27.353,720,google/electra-base-discriminator,glue,wnli,True,mam_adapter
9,saad,2024-07-23 16:03:14.921248,0.6962,2.7333133220672607,0.0,10.0,800,0.6963121294975281,0.4507042253521127,0.3379,210.097,26.632,800,google/electra-base-discriminator,glue,wnli,True,mam_adapter
10,saad,2024-07-23 16:03:14.921248,0.6962,2.7333133220672607,0.0,10.0,800,0.6963121294975281,0.4507042253521127,0.3352,211.799,26.848,800,google/electra-base-discriminator,glue,wnli,True,mam_adapter
0,saad,2024-07-23 16:03:14.921248,0.6998,4.30244779586792,4.5e-05,1.0,80,0.6994048357009888,0.5633802816901409,0.2912,243.816,30.906,80,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
1,saad,2024-07-23 16:03:14.921248,0.6977,2.517030715942383,4e-05,2.0,160,0.7117021083831787,0.4647887323943662,0.2946,241.008,30.55,160,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
2,saad,2024-07-23 16:03:14.921248,0.7007,4.004050254821777,3.5e-05,3.0,240,0.7006739974021912,0.4647887323943662,0.2911,243.871,30.913,240,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
3,saad,2024-07-23 16:03:14.921248,0.6963,3.106051445007324,3e-05,4.0,320,0.7109485268592834,0.4225352112676056,0.2932,242.145,30.694,320,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
4,saad,2024-07-23 16:03:14.921248,0.6994,2.707059383392334,2.5e-05,5.0,400,0.7185612916946411,0.4225352112676056,0.2962,239.688,30.383,400,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
5,saad,2024-07-23 16:03:14.921248,0.6884,2.6458542346954346,2e-05,6.0,480,0.7097944021224976,0.36619718309859156,0.2872,247.181,31.333,480,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
6,saad,2024-07-23 16:03:14.921248,0.6877,3.11073899269104,1.5e-05,7.0,560,0.6967121958732605,0.5211267605633803,0.2929,242.4,30.727,560,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
7,saad,2024-07-23 16:03:14.921248,0.692,3.3004720211029053,1e-05,8.0,640,0.7116713523864746,0.38028169014084506,0.2965,239.472,30.356,640,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
8,saad,2024-07-23 16:03:14.921248,0.6856,2.9690041542053223,5e-06,9.0,720,0.7054483294487,0.4788732394366197,0.2897,245.121,31.072,720,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
9,saad,2024-07-23 16:03:14.921248,0.6886,3.051238775253296,0.0,10.0,800,0.7075760364532471,0.43661971830985913,0.2908,244.16,30.95,800,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
10,saad,2024-07-23 16:03:14.921248,0.6886,3.051238775253296,0.0,10.0,800,0.7075760364532471,0.43661971830985913,0.2952,240.477,30.483,800,google/electra-base-discriminator,glue,wnli,True,compacter_plusplus
0,saad,2024-07-23 16:03:14.921248,0.6998,4.2307915687561035,4.5e-05,1.0,80,0.6959981918334961,0.5633802816901409,0.4022,176.547,22.379,80,google/electra-base-discriminator,glue,wnli,True,unipelt
1,saad,2024-07-23 16:03:14.921248,0.6964,2.3947997093200684,4e-05,2.0,160,0.7098456621170044,0.4647887323943662,0.4946,143.558,18.198,160,google/electra-base-discriminator,glue,wnli,True,unipelt
2,saad,2024-07-23 16:03:14.921248,0.7005,3.536633014678955,3.5e-05,3.0,240,0.698314368724823,0.5633802816901409,0.3918,181.218,22.971,240,google/electra-base-discriminator,glue,wnli,True,unipelt
3,saad,2024-07-23 16:03:14.921248,0.6981,3.0210421085357666,3e-05,4.0,320,0.7120968103408813,0.4225352112676056,0.3886,182.699,23.159,320,google/electra-base-discriminator,glue,wnli,True,unipelt
4,saad,2024-07-23 16:03:14.921248,0.7017,2.5881094932556152,2.5e-05,5.0,400,0.7208467125892639,0.4225352112676056,0.4084,173.83,22.035,400,google/electra-base-discriminator,glue,wnli,True,unipelt
5,saad,2024-07-23 16:03:14.921248,0.6917,2.4062230587005615,2e-05,6.0,480,0.7157251238822937,0.38028169014084506,0.4114,172.583,21.877,480,google/electra-base-discriminator,glue,wnli,True,unipelt
6,saad,2024-07-23 16:03:14.921248,0.6874,3.0617733001708984,1.5e-05,7.0,560,0.6998856663703918,0.5070422535211268,0.3997,177.619,22.515,560,google/electra-base-discriminator,glue,wnli,True,unipelt
7,saad,2024-07-23 16:03:14.921248,0.6877,3.334981918334961,1e-05,8.0,640,0.7195663452148438,0.36619718309859156,0.3934,180.5,22.88,640,google/electra-base-discriminator,glue,wnli,True,unipelt
8,saad,2024-07-23 16:03:14.921248,0.6837,2.9791979789733887,5e-06,9.0,720,0.7119831442832947,0.5211267605633803,0.3905,181.815,23.047,720,google/electra-base-discriminator,glue,wnli,True,unipelt
9,saad,2024-07-23 16:03:14.921248,0.6849,2.874849319458008,0.0,10.0,800,0.7147905826568604,0.4225352112676056,0.403,176.166,22.331,800,google/electra-base-discriminator,glue,wnli,True,unipelt
10,saad,2024-07-23 16:03:14.921248,0.6849,2.874849319458008,0.0,10.0,800,0.7147905826568604,0.4225352112676056,0.407,174.461,22.115,800,google/electra-base-discriminator,glue,wnli,True,unipelt
0,saad,2024-07-23 16:03:14.921248,0.6999,4.300693511962891,4.5e-05,1.0,80,0.6994085907936096,0.5633802816901409,0.2818,251.956,31.938,80,google/electra-base-discriminator,glue,wnli,True,lora
1,saad,2024-07-23 16:03:14.921248,0.6977,2.513092279434204,4e-05,2.0,160,0.7117148041725159,0.4647887323943662,0.2798,253.721,32.162,160,google/electra-base-discriminator,glue,wnli,True,lora
2,saad,2024-07-23 16:03:14.921248,0.7006,4.002325057983398,3.5e-05,3.0,240,0.7008857727050781,0.4647887323943662,0.2819,251.862,31.926,240,google/electra-base-discriminator,glue,wnli,True,lora
3,saad,2024-07-23 16:03:14.921248,0.6962,3.1050755977630615,3e-05,4.0,320,0.711162805557251,0.4225352112676056,0.2824,251.376,31.865,320,google/electra-base-discriminator,glue,wnli,True,lora
4,saad,2024-07-23 16:03:14.921248,0.6992,2.699402093887329,2.5e-05,5.0,400,0.7189846038818359,0.4225352112676056,0.282,251.753,31.912,400,google/electra-base-discriminator,glue,wnli,True,lora
5,saad,2024-07-23 16:03:14.921248,0.6882,2.631066083908081,2e-05,6.0,480,0.7103868722915649,0.39436619718309857,0.2803,253.282,32.106,480,google/electra-base-discriminator,glue,wnli,True,lora
6,saad,2024-07-23 16:03:14.921248,0.6875,3.1085031032562256,1.5e-05,7.0,560,0.6978679299354553,0.5070422535211268,0.2814,252.275,31.979,560,google/electra-base-discriminator,glue,wnli,True,lora
7,saad,2024-07-23 16:03:14.921248,0.6917,3.2951459884643555,1e-05,8.0,640,0.712746262550354,0.38028169014084506,0.2789,254.582,32.271,640,google/electra-base-discriminator,glue,wnli,True,lora
8,saad,2024-07-23 16:03:14.921248,0.6852,2.952652931213379,5e-06,9.0,720,0.7067096829414368,0.4647887323943662,0.2807,252.909,32.059,720,google/electra-base-discriminator,glue,wnli,True,lora
9,saad,2024-07-23 16:03:14.921248,0.6883,3.032278537750244,0.0,10.0,800,0.7088138461112976,0.43661971830985913,0.2788,254.618,32.275,800,google/electra-base-discriminator,glue,wnli,True,lora
10,saad,2024-07-23 16:03:14.921248,0.6883,3.032278537750244,0.0,10.0,800,0.7088138461112976,0.43661971830985913,0.2831,250.786,31.79,800,google/electra-base-discriminator,glue,wnli,True,lora
0,saad,2024-07-23 16:03:14.921248,0.7058,4.473623752593994,4.5e-05,1.0,80,0.7020841836929321,0.5633802816901409,0.3009,235.978,29.913,80,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
1,saad,2024-07-23 16:03:14.921248,0.6977,2.4458086490631104,4e-05,2.0,160,0.7148522138595581,0.43661971830985913,0.3045,233.192,29.56,160,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
2,saad,2024-07-23 16:03:14.921248,0.7027,4.106741905212402,3.5e-05,3.0,240,0.7015495300292969,0.39436619718309857,0.3094,229.474,29.088,240,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
3,saad,2024-07-23 16:03:14.921248,0.7019,3.1652355194091797,3e-05,4.0,320,0.7254080772399902,0.43661971830985913,0.3007,236.105,29.929,320,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
4,saad,2024-07-23 16:03:14.921248,0.7008,2.86787486076355,2.5e-05,5.0,400,0.7279684543609619,0.4084507042253521,0.3083,230.263,29.188,400,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
5,saad,2024-07-23 16:03:14.921248,0.6849,3.6134414672851562,2e-05,6.0,480,0.7642282843589783,0.4225352112676056,0.3065,231.624,29.361,480,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
6,saad,2024-07-23 16:03:14.921248,0.6834,3.2414803504943848,1.5e-05,7.0,560,0.7435587644577026,0.3380281690140845,0.3065,231.678,29.368,560,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
7,saad,2024-07-23 16:03:14.921248,0.6718,3.4644434452056885,1e-05,8.0,640,0.7981467247009277,0.39436619718309857,0.3069,231.32,29.322,640,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
8,saad,2024-07-23 16:03:14.921248,0.6597,3.5895016193389893,5e-06,9.0,720,0.7923393249511719,0.352112676056338,0.3059,232.106,29.422,720,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
9,saad,2024-07-23 16:03:14.921248,0.6458,3.707150936126709,0.0,10.0,800,0.8110992312431335,0.352112676056338,0.3006,236.206,29.942,800,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
10,saad,2024-07-23 16:03:14.921248,0.6458,3.707150936126709,0.0,10.0,800,0.8110992312431335,0.352112676056338,0.3089,229.865,29.138,800,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_relu
0,saad,2024-07-23 16:03:14.921248,0.7057,4.523823261260986,4.5e-05,1.0,80,0.7071902751922607,0.5633802816901409,0.3027,234.591,29.737,80,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
1,saad,2024-07-23 16:03:14.921248,0.6991,2.4498207569122314,4e-05,2.0,160,0.7246484756469727,0.4225352112676056,0.3051,232.73,29.501,160,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
2,saad,2024-07-23 16:03:14.921248,0.7028,3.968043565750122,3.5e-05,3.0,240,0.7159698009490967,0.36619718309859156,0.3066,231.569,29.354,240,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
3,saad,2024-07-23 16:03:14.921248,0.696,3.3982815742492676,3e-05,4.0,320,0.7503584623336792,0.39436619718309857,0.3052,232.598,29.484,320,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
4,saad,2024-07-23 16:03:14.921248,0.6996,2.966176986694336,2.5e-05,5.0,400,0.7672532796859741,0.352112676056338,0.3063,231.77,29.379,400,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
5,saad,2024-07-23 16:03:14.921248,0.6785,2.688854694366455,2e-05,6.0,480,0.8088284730911255,0.3380281690140845,0.3072,231.149,29.301,480,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
6,saad,2024-07-23 16:03:14.921248,0.6661,3.1888062953948975,1.5e-05,7.0,560,0.8168458938598633,0.28169014084507044,0.3024,234.783,29.761,560,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
7,saad,2024-07-23 16:03:14.921248,0.6508,3.768075704574585,1e-05,8.0,640,0.9063833355903625,0.323943661971831,0.3031,234.265,29.696,640,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
8,saad,2024-07-23 16:03:14.921248,0.6219,3.517328977584839,5e-06,9.0,720,0.9368222951889038,0.30985915492957744,0.3047,233.002,29.535,720,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
9,saad,2024-07-23 16:03:14.921248,0.6114,3.603682279586792,0.0,10.0,800,0.9677686095237732,0.30985915492957744,0.3011,235.773,29.887,800,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
10,saad,2024-07-23 16:03:14.921248,0.6114,3.603682279586792,0.0,10.0,800,0.9677686095237732,0.30985915492957744,0.3047,233.049,29.541,800,google/electra-base-discriminator,glue,wnli,True,seq_bn_16_2_tanh
0,saad,2024-07-23 16:03:14.921248,0.6998,4.301337718963623,4.5e-05,1.0,80,0.6993803381919861,0.5633802816901409,0.2785,254.905,32.312,80,google/electra-base-discriminator,glue,wnli,True,ia3
1,saad,2024-07-23 16:03:14.921248,0.6977,2.5135769844055176,4e-05,2.0,160,0.7117742300033569,0.4647887323943662,0.281,252.627,32.023,160,google/electra-base-discriminator,glue,wnli,True,ia3
2,saad,2024-07-23 16:03:14.921248,0.7007,4.006537914276123,3.5e-05,3.0,240,0.7007977366447449,0.4647887323943662,0.2841,249.895,31.677,240,google/electra-base-discriminator,glue,wnli,True,ia3
3,saad,2024-07-23 16:03:14.921248,0.6963,3.105804920196533,3e-05,4.0,320,0.7113478779792786,0.4225352112676056,0.2814,252.279,31.979,320,google/electra-base-discriminator,glue,wnli,True,ia3
4,saad,2024-07-23 16:03:14.921248,0.6993,2.7030832767486572,2.5e-05,5.0,400,0.7188146710395813,0.4225352112676056,0.2859,248.323,31.478,400,google/electra-base-discriminator,glue,wnli,True,ia3
5,saad,2024-07-23 16:03:14.921248,0.6882,2.6394615173339844,2e-05,6.0,480,0.7099342942237854,0.36619718309859156,0.285,249.106,31.577,480,google/electra-base-discriminator,glue,wnli,True,ia3
6,saad,2024-07-23 16:03:14.921248,0.6875,3.1086201667785645,1.5e-05,7.0,560,0.6971908211708069,0.5211267605633803,0.2859,248.331,31.479,560,google/electra-base-discriminator,glue,wnli,True,ia3
7,saad,2024-07-23 16:03:14.921248,0.692,3.2730767726898193,1e-05,8.0,640,0.7111846804618835,0.39436619718309857,0.2869,247.507,31.374,640,google/electra-base-discriminator,glue,wnli,True,ia3
8,saad,2024-07-23 16:03:14.921248,0.6853,2.9681363105773926,5e-06,9.0,720,0.7059056758880615,0.4788732394366197,0.2821,251.659,31.9,720,google/electra-base-discriminator,glue,wnli,True,ia3
9,saad,2024-07-23 16:03:14.921248,0.6884,3.042356252670288,0.0,10.0,800,0.7080632448196411,0.43661971830985913,0.2843,249.775,31.662,800,google/electra-base-discriminator,glue,wnli,True,ia3
10,saad,2024-07-23 16:03:14.921248,0.6884,3.042356252670288,0.0,10.0,800,0.7080632448196411,0.43661971830985913,0.2849,249.219,31.591,800,google/electra-base-discriminator,glue,wnli,True,ia3
0,saad,2024-07-23 16:03:14.921248,0.7,6.4180169105529785,4.5e-05,1.0,80,0.6986083984375,0.5633802816901409,0.3038,233.675,29.621,80,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
1,saad,2024-07-23 16:03:14.921248,0.6961,6.666682243347168,4e-05,2.0,160,0.7120160460472107,0.49295774647887325,0.299,237.439,30.098,160,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
2,saad,2024-07-23 16:03:14.921248,0.7009,2.849375009536743,3.5e-05,3.0,240,0.6946466565132141,0.5915492957746479,0.3041,233.493,29.598,240,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
3,saad,2024-07-23 16:03:14.921248,0.6963,4.691707611083984,3e-05,4.0,320,0.7026281356811523,0.4788732394366197,0.3029,234.417,29.715,320,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
4,saad,2024-07-23 16:03:14.921248,0.7049,3.975156784057617,2.5e-05,5.0,400,0.7071547508239746,0.4788732394366197,0.3043,233.305,29.574,400,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
5,saad,2024-07-23 16:03:14.921248,0.7095,4.735209941864014,2e-05,6.0,480,0.6956276893615723,0.5070422535211268,0.303,234.323,29.703,480,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
6,saad,2024-07-23 16:03:14.921248,0.7007,3.9535648822784424,1.5e-05,7.0,560,0.6894176006317139,0.5492957746478874,0.3014,235.596,29.864,560,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
7,saad,2024-07-23 16:03:14.921248,0.697,6.899191379547119,1e-05,8.0,640,0.6963983178138733,0.4647887323943662,0.3038,233.732,29.628,640,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
8,saad,2024-07-23 16:03:14.921248,0.6941,3.9927306175231934,5e-06,9.0,720,0.6971365809440613,0.4507042253521127,0.3026,234.629,29.742,720,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
9,saad,2024-07-23 16:03:14.921248,0.7004,3.765286684036255,0.0,10.0,800,0.6968971490859985,0.4788732394366197,0.302,235.064,29.797,800,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
10,saad,2024-07-23 16:03:14.921248,0.7004,3.765286684036255,0.0,10.0,800,0.6968971490859985,0.4788732394366197,0.303,234.317,29.702,800,google/electra-base-discriminator,glue,wnli,True,prompt_tuning
