,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
4,saad,2024-07-23 16:16:18.763702,0.7025,3.422731637954712,2.5e-05,5.0,400,0.7006645202636719,0.43661971830985913,0.18,394.368,49.99,400,distilbert/distilbert-base-uncased,glue,wnli,True,mam_adapter
5,saad,2024-07-23 16:16:18.763702,0.6937,3.4889979362487793,2e-05,6.0,480,0.6982848644256592,0.4507042253521127,0.1813,391.511,49.628,480,distilbert/distilbert-base-uncased,glue,wnli,True,mam_adapter
6,saad,2024-07-23 16:16:18.763702,0.6975,3.1194396018981934,1.5e-05,7.0,560,0.6885206699371338,0.5633802816901409,0.1806,393.03,49.821,560,distilbert/distilbert-base-uncased,glue,wnli,True,mam_adapter
7,saad,2024-07-23 16:16:18.763702,0.6954,3.7593796253204346,1e-05,8.0,640,0.6968750953674316,0.4084507042253521,0.1839,386.14,48.947,640,distilbert/distilbert-base-uncased,glue,wnli,True,mam_adapter
8,saad,2024-07-23 16:16:18.763702,0.6909,4.019711971282959,5e-06,9.0,720,0.6947298049926758,0.4788732394366197,0.1787,397.306,50.363,720,distilbert/distilbert-base-uncased,glue,wnli,True,mam_adapter
9,saad,2024-07-23 16:16:18.763702,0.6929,2.877861976623535,0.0,10.0,800,0.6967009902000427,0.4084507042253521,0.1856,382.545,48.492,800,distilbert/distilbert-base-uncased,glue,wnli,True,mam_adapter
10,saad,2024-07-23 16:16:18.763702,0.6929,2.877861976623535,0.0,10.0,800,0.6967009902000427,0.4084507042253521,0.1817,390.824,49.541,800,distilbert/distilbert-base-uncased,glue,wnli,True,mam_adapter
0,saad,2024-07-23 16:16:18.763702,0.7009,5.724740028381348,4.5e-05,1.0,80,0.6946651935577393,0.5633802816901409,0.16,443.861,56.264,80,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
1,saad,2024-07-23 16:16:18.763702,0.7029,3.4785819053649902,4e-05,2.0,160,0.7133230566978455,0.323943661971831,0.1596,444.774,56.38,160,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
2,saad,2024-07-23 16:16:18.763702,0.6963,3.939166784286499,3.5e-05,3.0,240,0.7156376838684082,0.30985915492957744,0.1588,446.967,56.658,240,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
3,saad,2024-07-23 16:16:18.763702,0.7016,3.846820831298828,3e-05,4.0,320,0.7171148061752319,0.30985915492957744,0.1621,437.946,55.514,320,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
4,saad,2024-07-23 16:16:18.763702,0.6962,3.267350673675537,2.5e-05,5.0,400,0.7272589206695557,0.38028169014084506,0.168,422.518,53.559,400,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
5,saad,2024-07-23 16:16:18.763702,0.6942,3.2854695320129395,2e-05,6.0,480,0.7251971364021301,0.23943661971830985,0.1664,426.746,54.095,480,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
6,saad,2024-07-23 16:16:18.763702,0.694,3.272239923477173,1.5e-05,7.0,560,0.7213607430458069,0.36619718309859156,0.1657,428.503,54.317,560,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
7,saad,2024-07-23 16:16:18.763702,0.6891,3.209442138671875,1e-05,8.0,640,0.7290527820587158,0.2535211267605634,0.1652,429.685,54.467,640,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
8,saad,2024-07-23 16:16:18.763702,0.6904,3.7813656330108643,5e-06,9.0,720,0.7298423647880554,0.2535211267605634,0.1649,430.483,54.568,720,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
9,saad,2024-07-23 16:16:18.763702,0.6912,3.6919775009155273,0.0,10.0,800,0.7304865717887878,0.2535211267605634,0.1597,444.675,56.367,800,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
10,saad,2024-07-23 16:16:18.763702,0.6912,3.6919775009155273,0.0,10.0,800,0.7304865717887878,0.2535211267605634,0.162,438.303,55.56,800,distilbert/distilbert-base-uncased,glue,wnli,True,compacter_plusplus
0,saad,2024-07-23 16:16:18.763702,0.7002,5.884475231170654,4.5e-05,1.0,80,0.6909728646278381,0.5633802816901409,0.2092,339.347,43.016,80,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
1,saad,2024-07-23 16:16:18.763702,0.7014,3.311469793319702,4e-05,2.0,160,0.7058501243591309,0.352112676056338,0.2108,336.798,42.693,160,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
2,saad,2024-07-23 16:16:18.763702,0.6955,3.9287731647491455,3.5e-05,3.0,240,0.7076810002326965,0.30985915492957744,0.2224,319.29,40.473,240,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
3,saad,2024-07-23 16:16:18.763702,0.7013,3.828331470489502,3e-05,4.0,320,0.7070322036743164,0.2676056338028169,0.2062,344.287,43.642,320,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
4,saad,2024-07-23 16:16:18.763702,0.6964,3.0820236206054688,2.5e-05,5.0,400,0.7164391279220581,0.38028169014084506,0.2106,337.127,42.734,400,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
5,saad,2024-07-23 16:16:18.763702,0.6939,3.2906923294067383,2e-05,6.0,480,0.7147617340087891,0.23943661971830985,0.2154,329.657,41.787,480,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
6,saad,2024-07-23 16:16:18.763702,0.695,3.34942889213562,1.5e-05,7.0,560,0.711108922958374,0.43661971830985913,0.2097,338.604,42.922,560,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
7,saad,2024-07-23 16:16:18.763702,0.6891,3.148033857345581,1e-05,8.0,640,0.7181372046470642,0.2676056338028169,0.212,334.848,42.446,640,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
8,saad,2024-07-23 16:16:18.763702,0.6911,3.7679715156555176,5e-06,9.0,720,0.7188486456871033,0.28169014084507044,0.2128,333.69,42.299,720,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
9,saad,2024-07-23 16:16:18.763702,0.6927,3.545609474182129,0.0,10.0,800,0.7194799780845642,0.2535211267605634,0.2104,337.464,42.777,800,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
10,saad,2024-07-23 16:16:18.763702,0.6927,3.545609474182129,0.0,10.0,800,0.7194799780845642,0.2535211267605634,0.2155,329.52,41.77,800,distilbert/distilbert-base-uncased,glue,wnli,True,unipelt
0,saad,2024-07-23 16:16:18.763702,0.7009,5.725262641906738,4.5e-05,1.0,80,0.6946756839752197,0.5633802816901409,0.1443,491.909,62.355,80,distilbert/distilbert-base-uncased,glue,wnli,True,lora
1,saad,2024-07-23 16:16:18.763702,0.7029,3.477627754211426,4e-05,2.0,160,0.7133158445358276,0.323943661971831,0.1455,487.938,61.851,160,distilbert/distilbert-base-uncased,glue,wnli,True,lora
2,saad,2024-07-23 16:16:18.763702,0.6963,3.9401590824127197,3.5e-05,3.0,240,0.7157043814659119,0.30985915492957744,0.1472,482.34,61.142,240,distilbert/distilbert-base-uncased,glue,wnli,True,lora
3,saad,2024-07-23 16:16:18.763702,0.7016,3.8474128246307373,3e-05,4.0,320,0.7172017097473145,0.30985915492957744,0.1451,489.152,62.005,320,distilbert/distilbert-base-uncased,glue,wnli,True,lora
4,saad,2024-07-23 16:16:18.763702,0.6962,3.265251398086548,2.5e-05,5.0,400,0.727391242980957,0.38028169014084506,0.1457,487.454,61.79,400,distilbert/distilbert-base-uncased,glue,wnli,True,lora
5,saad,2024-07-23 16:16:18.763702,0.6942,3.280513286590576,2e-05,6.0,480,0.7253702282905579,0.23943661971830985,0.1454,488.203,61.885,480,distilbert/distilbert-base-uncased,glue,wnli,True,lora
6,saad,2024-07-23 16:16:18.763702,0.6939,3.270618438720703,1.5e-05,7.0,560,0.721653163433075,0.36619718309859156,0.1519,467.424,59.251,560,distilbert/distilbert-base-uncased,glue,wnli,True,lora
7,saad,2024-07-23 16:16:18.763702,0.6891,3.2033989429473877,1e-05,8.0,640,0.7293465733528137,0.2535211267605634,0.1464,484.972,61.475,640,distilbert/distilbert-base-uncased,glue,wnli,True,lora
8,saad,2024-07-23 16:16:18.763702,0.6904,3.7796785831451416,5e-06,9.0,720,0.7302201986312866,0.2535211267605634,0.2001,354.85,44.981,720,distilbert/distilbert-base-uncased,glue,wnli,True,lora
9,saad,2024-07-23 16:16:18.763702,0.6911,3.684178590774536,0.0,10.0,800,0.7308668494224548,0.2535211267605634,0.1462,485.708,61.569,800,distilbert/distilbert-base-uncased,glue,wnli,True,lora
10,saad,2024-07-23 16:16:18.763702,0.6911,3.684178590774536,0.0,10.0,800,0.7308668494224548,0.2535211267605634,0.1521,466.769,59.168,800,distilbert/distilbert-base-uncased,glue,wnli,True,lora
0,saad,2024-07-23 16:16:18.763702,0.7024,5.1116766929626465,4.5e-05,1.0,80,0.6965730786323547,0.5633802816901409,0.158,449.361,56.961,80,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
1,saad,2024-07-23 16:16:18.763702,0.7039,3.1849863529205322,4e-05,2.0,160,0.7068535685539246,0.43661971830985913,0.1594,445.534,56.476,160,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
2,saad,2024-07-23 16:16:18.763702,0.6967,3.6913559436798096,3.5e-05,3.0,240,0.7064211964607239,0.29577464788732394,0.1582,448.676,56.874,240,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
3,saad,2024-07-23 16:16:18.763702,0.7016,3.179062604904175,3e-05,4.0,320,0.7140257954597473,0.30985915492957744,0.1586,447.643,56.744,320,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
4,saad,2024-07-23 16:16:18.763702,0.6992,2.6924381256103516,2.5e-05,5.0,400,0.7220341563224792,0.38028169014084506,0.1597,444.674,56.367,400,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
5,saad,2024-07-23 16:16:18.763702,0.6931,3.0416324138641357,2e-05,6.0,480,0.7214769721031189,0.2676056338028169,0.1593,445.674,56.494,480,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
6,saad,2024-07-23 16:16:18.763702,0.6947,2.9069344997406006,1.5e-05,7.0,560,0.7171712517738342,0.43661971830985913,0.1581,449.101,56.928,560,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
7,saad,2024-07-23 16:16:18.763702,0.689,2.807264804840088,1e-05,8.0,640,0.7315471768379211,0.23943661971830985,0.1569,452.384,57.344,640,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
8,saad,2024-07-23 16:16:18.763702,0.6894,3.1571786403656006,5e-06,9.0,720,0.7340885996818542,0.23943661971830985,0.1578,449.909,57.031,720,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
9,saad,2024-07-23 16:16:18.763702,0.6885,2.9898335933685303,0.0,10.0,800,0.7354515790939331,0.22535211267605634,0.1611,440.622,55.854,800,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
10,saad,2024-07-23 16:16:18.763702,0.6885,2.9898335933685303,0.0,10.0,800,0.7354515790939331,0.22535211267605634,0.1726,411.454,52.156,800,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_relu
0,saad,2024-07-23 16:16:18.763702,0.7038,5.215536117553711,4.5e-05,1.0,80,0.6987020969390869,0.5633802816901409,0.1628,436.148,55.286,80,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
1,saad,2024-07-23 16:16:18.763702,0.7047,3.297029972076416,4e-05,2.0,160,0.7091001868247986,0.4084507042253521,0.1569,452.652,57.378,160,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
2,saad,2024-07-23 16:16:18.763702,0.6968,3.8478755950927734,3.5e-05,3.0,240,0.7089192271232605,0.2535211267605634,0.1611,440.593,55.85,240,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
3,saad,2024-07-23 16:16:18.763702,0.7019,3.722470283508301,3e-05,4.0,320,0.7140851020812988,0.29577464788732394,0.1591,446.391,56.585,320,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
4,saad,2024-07-23 16:16:18.763702,0.6983,3.0905096530914307,2.5e-05,5.0,400,0.7249805927276611,0.36619718309859156,0.1688,420.502,53.303,400,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
5,saad,2024-07-23 16:16:18.763702,0.6935,3.2964088916778564,2e-05,6.0,480,0.7265113592147827,0.29577464788732394,0.1604,442.746,56.123,480,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
6,saad,2024-07-23 16:16:18.763702,0.6948,3.215667963027954,1.5e-05,7.0,560,0.721265971660614,0.4225352112676056,0.1537,462.062,58.571,560,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
7,saad,2024-07-23 16:16:18.763702,0.6891,3.1133105754852295,1e-05,8.0,640,0.7367130517959595,0.23943661971830985,0.1569,452.38,57.344,640,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
8,saad,2024-07-23 16:16:18.763702,0.6894,3.649198055267334,5e-06,9.0,720,0.7406703233718872,0.22535211267605634,0.1619,438.555,55.591,720,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
9,saad,2024-07-23 16:16:18.763702,0.688,3.3189918994903564,0.0,10.0,800,0.7426279187202454,0.23943661971830985,0.158,449.303,56.954,800,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
10,saad,2024-07-23 16:16:18.763702,0.688,3.3189918994903564,0.0,10.0,800,0.7426279187202454,0.23943661971830985,0.1614,439.797,55.749,800,distilbert/distilbert-base-uncased,glue,wnli,True,seq_bn_16_2_tanh
0,saad,2024-07-23 16:16:18.763702,0.7009,5.726043224334717,4.5e-05,1.0,80,0.6946833729743958,0.5633802816901409,0.1469,483.183,61.248,80,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
1,saad,2024-07-23 16:16:18.763702,0.7028,3.478356122970581,4e-05,2.0,160,0.7133411765098572,0.323943661971831,0.1468,483.679,61.311,160,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
2,saad,2024-07-23 16:16:18.763702,0.6963,3.939523458480835,3.5e-05,3.0,240,0.7157086133956909,0.30985915492957744,0.1495,474.908,60.2,240,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
3,saad,2024-07-23 16:16:18.763702,0.7016,3.845308542251587,3e-05,4.0,320,0.7171978950500488,0.30985915492957744,0.1499,473.519,60.024,320,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
4,saad,2024-07-23 16:16:18.763702,0.6962,3.2664620876312256,2.5e-05,5.0,400,0.7273659110069275,0.38028169014084506,0.1469,483.333,61.268,400,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
5,saad,2024-07-23 16:16:18.763702,0.6942,3.2819266319274902,2e-05,6.0,480,0.7253178358078003,0.23943661971830985,0.1472,482.197,61.124,480,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
6,saad,2024-07-23 16:16:18.763702,0.6939,3.2722344398498535,1.5e-05,7.0,560,0.7215598821640015,0.36619718309859156,0.1468,483.683,61.312,560,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
7,saad,2024-07-23 16:16:18.763702,0.6891,3.2068395614624023,1e-05,8.0,640,0.7292368412017822,0.2535211267605634,0.148,479.695,60.806,640,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
8,saad,2024-07-23 16:16:18.763702,0.6904,3.780400276184082,5e-06,9.0,720,0.7300554513931274,0.2535211267605634,0.1448,490.449,62.17,720,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
9,saad,2024-07-23 16:16:18.763702,0.6911,3.6888933181762695,0.0,10.0,800,0.7306967377662659,0.2535211267605634,0.1478,480.459,60.903,800,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
10,saad,2024-07-23 16:16:18.763702,0.6911,3.6888933181762695,0.0,10.0,800,0.7306967377662659,0.2535211267605634,0.1469,483.213,61.252,800,distilbert/distilbert-base-uncased,glue,wnli,True,ia3
0,saad,2024-07-23 16:16:18.763702,0.698,3.1574459075927734,4.5e-05,1.0,80,0.6932430267333984,0.5633802816901409,0.1623,437.417,55.447,80,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
1,saad,2024-07-23 16:16:18.763702,0.6979,2.2625229358673096,4e-05,2.0,160,0.7054510116577148,0.30985915492957744,0.162,438.169,55.543,160,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
2,saad,2024-07-23 16:16:18.763702,0.6943,3.137296676635742,3.5e-05,3.0,240,0.714680016040802,0.2676056338028169,0.1639,433.152,54.907,240,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
3,saad,2024-07-23 16:16:18.763702,0.6943,2.201853036880493,3e-05,4.0,320,0.7153810262680054,0.3380281690140845,0.163,435.706,55.23,320,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
4,saad,2024-07-23 16:16:18.763702,0.6957,3.1730284690856934,2.5e-05,5.0,400,0.7263818383216858,0.352112676056338,0.16,443.859,56.264,400,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
5,saad,2024-07-23 16:16:18.763702,0.6946,2.0179946422576904,2e-05,6.0,480,0.7221405506134033,0.2535211267605634,0.1601,443.501,56.218,480,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
6,saad,2024-07-23 16:16:18.763702,0.6931,1.9613850116729736,1.5e-05,7.0,560,0.7225071787834167,0.30985915492957744,0.1625,436.966,55.39,560,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
7,saad,2024-07-23 16:16:18.763702,0.6891,2.392704486846924,1e-05,8.0,640,0.725964367389679,0.2676056338028169,0.163,435.529,55.208,640,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
8,saad,2024-07-23 16:16:18.763702,0.6918,3.3264715671539307,5e-06,9.0,720,0.7273579835891724,0.2535211267605634,0.1638,433.482,54.948,720,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
9,saad,2024-07-23 16:16:18.763702,0.687,2.8029141426086426,0.0,10.0,800,0.7280522584915161,0.23943661971830985,0.1623,437.508,55.459,800,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
10,saad,2024-07-23 16:16:18.763702,0.687,2.8029141426086426,0.0,10.0,800,0.7280522584915161,0.23943661971830985,0.1652,429.711,54.47,800,distilbert/distilbert-base-uncased,glue,wnli,True,prompt_tuning
