,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
4,saad,2024-07-23 15:33:53.690648,0.7116,4.7529401779174805,2.5e-05,5.0,400,0.6940667033195496,0.49295774647887325,0.3858,184.042,23.329,400,facebook/bart-base,glue,wnli,True,mam_adapter
5,saad,2024-07-23 15:33:53.690648,0.6977,6.749340057373047,2e-05,6.0,480,0.7191835045814514,0.4225352112676056,0.3904,181.871,23.054,480,facebook/bart-base,glue,wnli,True,mam_adapter
6,saad,2024-07-23 15:33:53.690648,0.7026,3.7773823738098145,1.5e-05,7.0,560,0.6955366134643555,0.4788732394366197,0.3862,183.832,23.303,560,facebook/bart-base,glue,wnli,True,mam_adapter
7,saad,2024-07-23 15:33:53.690648,0.6972,6.542721748352051,1e-05,8.0,640,0.7209218740463257,0.4225352112676056,0.3903,181.912,23.059,640,facebook/bart-base,glue,wnli,True,mam_adapter
8,saad,2024-07-23 15:33:53.690648,0.6906,4.833256721496582,5e-06,9.0,720,0.7008115649223328,0.4225352112676056,0.3879,183.019,23.2,720,facebook/bart-base,glue,wnli,True,mam_adapter
9,saad,2024-07-23 15:33:53.690648,0.691,4.795980930328369,0.0,10.0,800,0.7080913186073303,0.4647887323943662,0.3882,182.902,23.185,800,facebook/bart-base,glue,wnli,True,mam_adapter
10,saad,2024-07-23 15:33:53.690648,0.691,4.795980930328369,0.0,10.0,800,0.7080913186073303,0.4647887323943662,0.384,184.875,23.435,800,facebook/bart-base,glue,wnli,True,mam_adapter
0,saad,2024-07-23 15:33:53.690648,0.7236,12.382433891296387,4.5e-05,1.0,80,0.6930386424064636,0.5633802816901409,0.3333,213.038,27.005,80,facebook/bart-base,glue,wnli,True,compacter_plusplus
1,saad,2024-07-23 15:33:53.690648,0.7031,6.453611373901367,4e-05,2.0,160,0.7221391201019287,0.4507042253521127,0.3371,210.628,26.699,160,facebook/bart-base,glue,wnli,True,compacter_plusplus
2,saad,2024-07-23 15:33:53.690648,0.7193,7.079705238342285,3.5e-05,3.0,240,0.7048010230064392,0.5070422535211268,0.3425,207.275,26.274,240,facebook/bart-base,glue,wnli,True,compacter_plusplus
3,saad,2024-07-23 15:33:53.690648,0.7102,6.182369232177734,3e-05,4.0,320,0.7121405005455017,0.43661971830985913,0.3398,208.923,26.483,320,facebook/bart-base,glue,wnli,True,compacter_plusplus
4,saad,2024-07-23 15:33:53.690648,0.7141,6.792871952056885,2.5e-05,5.0,400,0.7084255218505859,0.4507042253521127,0.3356,211.538,26.815,400,facebook/bart-base,glue,wnli,True,compacter_plusplus
5,saad,2024-07-23 15:33:53.690648,0.6988,6.740819931030273,2e-05,6.0,480,0.7393911480903625,0.4507042253521127,0.3347,212.148,26.892,480,facebook/bart-base,glue,wnli,True,compacter_plusplus
6,saad,2024-07-23 15:33:53.690648,0.706,4.9889702796936035,1.5e-05,7.0,560,0.6942090392112732,0.5211267605633803,0.337,210.671,26.705,560,facebook/bart-base,glue,wnli,True,compacter_plusplus
7,saad,2024-07-23 15:33:53.690648,0.6991,7.560750961303711,1e-05,8.0,640,0.7223525047302246,0.4788732394366197,0.3376,210.328,26.661,640,facebook/bart-base,glue,wnli,True,compacter_plusplus
8,saad,2024-07-23 15:33:53.690648,0.6959,6.764702796936035,5e-06,9.0,720,0.7056602239608765,0.4507042253521127,0.334,212.598,26.949,720,facebook/bart-base,glue,wnli,True,compacter_plusplus
9,saad,2024-07-23 15:33:53.690648,0.6924,5.944023132324219,0.0,10.0,800,0.7139174938201904,0.4647887323943662,0.3319,213.914,27.116,800,facebook/bart-base,glue,wnli,True,compacter_plusplus
10,saad,2024-07-23 15:33:53.690648,0.6924,5.944023132324219,0.0,10.0,800,0.7139174938201904,0.4647887323943662,0.3375,210.378,26.668,800,facebook/bart-base,glue,wnli,True,compacter_plusplus
0,saad,2024-07-23 15:33:53.690648,0.7115,11.2086820602417,4.5e-05,1.0,80,0.7099628448486328,0.5070422535211268,0.5033,141.057,17.88,80,facebook/bart-base,glue,wnli,True,unipelt
1,saad,2024-07-23 15:33:53.690648,0.7128,6.355073928833008,4e-05,2.0,160,0.7487926483154297,0.38028169014084506,0.5034,141.044,17.879,160,facebook/bart-base,glue,wnli,True,unipelt
2,saad,2024-07-23 15:33:53.690648,0.7099,6.195553302764893,3.5e-05,3.0,240,0.7489418983459473,0.38028169014084506,0.5009,141.738,17.967,240,facebook/bart-base,glue,wnli,True,unipelt
3,saad,2024-07-23 15:33:53.690648,0.7048,5.695480823516846,3e-05,4.0,320,0.7692618370056152,0.3380281690140845,0.5041,140.845,17.854,320,facebook/bart-base,glue,wnli,True,unipelt
4,saad,2024-07-23 15:33:53.690648,0.7093,6.239091873168945,2.5e-05,5.0,400,0.7665613293647766,0.30985915492957744,0.4975,142.718,18.091,400,facebook/bart-base,glue,wnli,True,unipelt
5,saad,2024-07-23 15:33:53.690648,0.6912,5.640662670135498,2e-05,6.0,480,0.7814761400222778,0.29577464788732394,0.506,140.33,17.788,480,facebook/bart-base,glue,wnli,True,unipelt
6,saad,2024-07-23 15:33:53.690648,0.7021,160.1091766357422,1.5e-05,7.0,560,0.7536155581474304,0.43661971830985913,0.5016,141.548,17.943,560,facebook/bart-base,glue,wnli,True,unipelt
7,saad,2024-07-23 15:33:53.690648,0.7057,6.652475357055664,1e-05,8.0,640,0.7713915705680847,0.28169014084507044,0.4887,145.27,18.415,640,facebook/bart-base,glue,wnli,True,unipelt
8,saad,2024-07-23 15:33:53.690648,0.6949,5.586411476135254,5e-06,9.0,720,0.7618363499641418,0.323943661971831,0.4901,144.878,18.365,720,facebook/bart-base,glue,wnli,True,unipelt
9,saad,2024-07-23 15:33:53.690648,0.6923,6.459112167358398,0.0,10.0,800,0.7634788155555725,0.29577464788732394,0.4988,142.329,18.042,800,facebook/bart-base,glue,wnli,True,unipelt
10,saad,2024-07-23 15:33:53.690648,0.6923,6.459112167358398,0.0,10.0,800,0.7634788155555725,0.29577464788732394,0.4905,144.74,18.347,800,facebook/bart-base,glue,wnli,True,unipelt
0,saad,2024-07-23 15:33:53.690648,0.7236,12.329669952392578,4.5e-05,1.0,80,0.6933563351631165,0.5633802816901409,0.342,207.586,26.314,80,facebook/bart-base,glue,wnli,True,lora
1,saad,2024-07-23 15:33:53.690648,0.7032,6.428875923156738,4e-05,2.0,160,0.7226760387420654,0.4507042253521127,0.3365,210.985,26.745,160,facebook/bart-base,glue,wnli,True,lora
2,saad,2024-07-23 15:33:53.690648,0.7193,7.060363292694092,3.5e-05,3.0,240,0.704535186290741,0.5352112676056338,0.3366,210.947,26.74,240,facebook/bart-base,glue,wnli,True,lora
3,saad,2024-07-23 15:33:53.690648,0.71,6.150280952453613,3e-05,4.0,320,0.7119315266609192,0.4225352112676056,0.3444,206.18,26.135,320,facebook/bart-base,glue,wnli,True,lora
4,saad,2024-07-23 15:33:53.690648,0.7137,6.757964134216309,2.5e-05,5.0,400,0.7087721228599548,0.4507042253521127,0.3403,208.615,26.444,400,facebook/bart-base,glue,wnli,True,lora
5,saad,2024-07-23 15:33:53.690648,0.6988,6.753161907196045,2e-05,6.0,480,0.7398213744163513,0.4507042253521127,0.3403,208.646,26.448,480,facebook/bart-base,glue,wnli,True,lora
6,saad,2024-07-23 15:33:53.690648,0.7059,4.9896345138549805,1.5e-05,7.0,560,0.6945371031761169,0.5211267605633803,0.3423,207.397,26.29,560,facebook/bart-base,glue,wnli,True,lora
7,saad,2024-07-23 15:33:53.690648,0.699,7.475008487701416,1e-05,8.0,640,0.7224946618080139,0.4647887323943662,0.3374,210.442,26.676,640,facebook/bart-base,glue,wnli,True,lora
8,saad,2024-07-23 15:33:53.690648,0.6961,6.732468128204346,5e-06,9.0,720,0.70614093542099,0.4225352112676056,0.3446,206.034,26.117,720,facebook/bart-base,glue,wnli,True,lora
9,saad,2024-07-23 15:33:53.690648,0.6924,5.7959489822387695,0.0,10.0,800,0.7143152356147766,0.4647887323943662,0.3369,210.758,26.716,800,facebook/bart-base,glue,wnli,True,lora
10,saad,2024-07-23 15:33:53.690648,0.6924,5.7959489822387695,0.0,10.0,800,0.7143152356147766,0.4647887323943662,0.3393,209.252,26.525,800,facebook/bart-base,glue,wnli,True,lora
0,saad,2024-07-23 15:33:53.690648,0.7194,12.879810333251953,4.5e-05,1.0,80,0.7045204639434814,0.5070422535211268,0.3476,204.264,25.893,80,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
1,saad,2024-07-23 15:33:53.690648,0.7092,7.27301549911499,4e-05,2.0,160,0.7058805823326111,0.43661971830985913,0.3476,204.232,25.889,160,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
2,saad,2024-07-23 15:33:53.690648,0.7171,6.43516206741333,3.5e-05,3.0,240,0.7105368375778198,0.4225352112676056,0.3558,199.568,25.297,240,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
3,saad,2024-07-23 15:33:53.690648,0.7101,5.1165080070495605,3e-05,4.0,320,0.7268353700637817,0.36619718309859156,0.3533,200.951,25.473,320,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
4,saad,2024-07-23 15:33:53.690648,0.7118,5.839595317840576,2.5e-05,5.0,400,0.719523549079895,0.38028169014084506,0.35,202.833,25.711,400,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
5,saad,2024-07-23 15:33:53.690648,0.6963,8.014187812805176,2e-05,6.0,480,0.7523766756057739,0.43661971830985913,0.3592,197.677,25.058,480,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
6,saad,2024-07-23 15:33:53.690648,0.7034,4.1963043212890625,1.5e-05,7.0,560,0.7224385142326355,0.5211267605633803,0.3509,202.364,25.652,560,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
7,saad,2024-07-23 15:33:53.690648,0.6944,6.927743911743164,1e-05,8.0,640,0.7501701712608337,0.3380281690140845,0.3575,198.618,25.177,640,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
8,saad,2024-07-23 15:33:53.690648,0.6955,6.399621963500977,5e-06,9.0,720,0.737417995929718,0.3380281690140845,0.3495,203.152,25.752,720,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
9,saad,2024-07-23 15:33:53.690648,0.6888,5.256413459777832,0.0,10.0,800,0.7432146072387695,0.3380281690140845,0.3548,200.115,25.367,800,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
10,saad,2024-07-23 15:33:53.690648,0.6888,5.256413459777832,0.0,10.0,800,0.7432146072387695,0.3380281690140845,0.354,200.552,25.422,800,facebook/bart-base,glue,wnli,True,seq_bn_16_2_relu
0,saad,2024-07-23 15:33:53.690648,0.7208,11.953510284423828,4.5e-05,1.0,80,0.6886541247367859,0.5633802816901409,0.3503,202.666,25.69,80,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
1,saad,2024-07-23 15:33:53.690648,0.7134,6.2767510414123535,4e-05,2.0,160,0.7017154693603516,0.4788732394366197,0.3482,203.907,25.847,160,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
2,saad,2024-07-23 15:33:53.690648,0.7136,5.981902599334717,3.5e-05,3.0,240,0.7116408348083496,0.4507042253521127,0.3615,196.405,24.896,240,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
3,saad,2024-07-23 15:33:53.690648,0.7054,5.060525417327881,3e-05,4.0,320,0.7160708904266357,0.4225352112676056,0.3611,196.605,24.922,320,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
4,saad,2024-07-23 15:33:53.690648,0.7098,6.790935516357422,2.5e-05,5.0,400,0.7122156023979187,0.323943661971831,0.3491,203.365,25.779,400,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
5,saad,2024-07-23 15:33:53.690648,0.7004,7.038234710693359,2e-05,6.0,480,0.7568898797035217,0.4225352112676056,0.348,204.031,25.863,480,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
6,saad,2024-07-23 15:33:53.690648,0.6986,4.572469234466553,1.5e-05,7.0,560,0.7163208723068237,0.4788732394366197,0.3509,202.33,25.647,560,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
7,saad,2024-07-23 15:33:53.690648,0.6986,8.102455139160156,1e-05,8.0,640,0.7447401285171509,0.36619718309859156,0.3619,196.208,24.871,640,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
8,saad,2024-07-23 15:33:53.690648,0.6964,6.721161365509033,5e-06,9.0,720,0.7246388792991638,0.4084507042253521,0.3596,197.439,25.027,720,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
9,saad,2024-07-23 15:33:53.690648,0.6861,5.4496684074401855,0.0,10.0,800,0.7365930676460266,0.30985915492957744,0.3447,205.989,26.111,800,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
10,saad,2024-07-23 15:33:53.690648,0.6861,5.4496684074401855,0.0,10.0,800,0.7365930676460266,0.30985915492957744,0.3502,202.763,25.702,800,facebook/bart-base,glue,wnli,True,seq_bn_16_2_tanh
0,saad,2024-07-23 15:33:53.690648,0.7235,12.33590316772461,4.5e-05,1.0,80,0.693331778049469,0.5633802816901409,0.3337,212.777,26.972,80,facebook/bart-base,glue,wnli,True,ia3
1,saad,2024-07-23 15:33:53.690648,0.7032,6.434228420257568,4e-05,2.0,160,0.7228411436080933,0.4507042253521127,0.3336,212.86,26.982,160,facebook/bart-base,glue,wnli,True,ia3
2,saad,2024-07-23 15:33:53.690648,0.7192,7.075859546661377,3.5e-05,3.0,240,0.7046782374382019,0.5211267605633803,0.3358,211.407,26.798,240,facebook/bart-base,glue,wnli,True,ia3
3,saad,2024-07-23 15:33:53.690648,0.7102,6.171341896057129,3e-05,4.0,320,0.7119301557540894,0.4225352112676056,0.3456,205.453,26.043,320,facebook/bart-base,glue,wnli,True,ia3
4,saad,2024-07-23 15:33:53.690648,0.7139,6.772312641143799,2.5e-05,5.0,400,0.7083313465118408,0.4507042253521127,0.344,206.413,26.165,400,facebook/bart-base,glue,wnli,True,ia3
5,saad,2024-07-23 15:33:53.690648,0.6989,6.73932409286499,2e-05,6.0,480,0.7390649914741516,0.4507042253521127,0.3408,208.328,26.408,480,facebook/bart-base,glue,wnli,True,ia3
6,saad,2024-07-23 15:33:53.690648,0.706,4.990177631378174,1.5e-05,7.0,560,0.6942640542984009,0.5211267605633803,0.3434,206.74,26.206,560,facebook/bart-base,glue,wnli,True,ia3
7,saad,2024-07-23 15:33:53.690648,0.699,7.547582149505615,1e-05,8.0,640,0.7221823930740356,0.4788732394366197,0.3379,210.143,26.638,640,facebook/bart-base,glue,wnli,True,ia3
8,saad,2024-07-23 15:33:53.690648,0.6959,6.770092487335205,5e-06,9.0,720,0.7057505249977112,0.43661971830985913,0.3419,207.681,26.326,720,facebook/bart-base,glue,wnli,True,ia3
9,saad,2024-07-23 15:33:53.690648,0.6924,5.916561126708984,0.0,10.0,800,0.7139744758605957,0.4647887323943662,0.3446,206.008,26.114,800,facebook/bart-base,glue,wnli,True,ia3
10,saad,2024-07-23 15:33:53.690648,0.6924,5.916561126708984,0.0,10.0,800,0.7139744758605957,0.4647887323943662,0.3424,207.378,26.287,800,facebook/bart-base,glue,wnli,True,ia3
0,saad,2024-07-23 15:33:53.690648,0.7235,12.351710319519043,4.5e-05,1.0,80,0.6934614777565002,0.5633802816901409,0.3139,226.187,28.672,80,facebook/bart-base,glue,wnli,True,prompt_tuning
1,saad,2024-07-23 15:33:53.690648,0.7031,6.4450201988220215,4e-05,2.0,160,0.7231050133705139,0.4507042253521127,0.3172,223.845,28.375,160,facebook/bart-base,glue,wnli,True,prompt_tuning
2,saad,2024-07-23 15:33:53.690648,0.7193,7.077920436859131,3.5e-05,3.0,240,0.7047595381736755,0.5070422535211268,0.3169,224.036,28.399,240,facebook/bart-base,glue,wnli,True,prompt_tuning
3,saad,2024-07-23 15:33:53.690648,0.7103,6.179993629455566,3e-05,4.0,320,0.7118727564811707,0.4225352112676056,0.3164,224.386,28.443,320,facebook/bart-base,glue,wnli,True,prompt_tuning
4,saad,2024-07-23 15:33:53.690648,0.714,6.746114253997803,2.5e-05,5.0,400,0.7082356214523315,0.4507042253521127,0.3165,224.316,28.434,400,facebook/bart-base,glue,wnli,True,prompt_tuning
5,saad,2024-07-23 15:33:53.690648,0.6991,6.762518882751465,2e-05,6.0,480,0.7391726970672607,0.4507042253521127,0.3198,222.003,28.141,480,facebook/bart-base,glue,wnli,True,prompt_tuning
6,saad,2024-07-23 15:33:53.690648,0.706,4.981708526611328,1.5e-05,7.0,560,0.6940856575965881,0.5211267605633803,0.3218,220.644,27.969,560,facebook/bart-base,glue,wnli,True,prompt_tuning
7,saad,2024-07-23 15:33:53.690648,0.6989,7.610903263092041,1e-05,8.0,640,0.7219943404197693,0.4788732394366197,0.3214,220.904,28.002,640,facebook/bart-base,glue,wnli,True,prompt_tuning
8,saad,2024-07-23 15:33:53.690648,0.6957,6.832213401794434,5e-06,9.0,720,0.7054768204689026,0.4647887323943662,0.3285,216.159,27.4,720,facebook/bart-base,glue,wnli,True,prompt_tuning
9,saad,2024-07-23 15:33:53.690648,0.6924,6.041430950164795,0.0,10.0,800,0.7137831449508667,0.4647887323943662,0.324,219.114,27.775,800,facebook/bart-base,glue,wnli,True,prompt_tuning
10,saad,2024-07-23 15:33:53.690648,0.6924,6.041430950164795,0.0,10.0,800,0.7137831449508667,0.4647887323943662,0.3265,217.453,27.564,800,facebook/bart-base,glue,wnli,True,prompt_tuning
