,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_matthews_correlation,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
4,saad,2024-07-23 23:38:49.994800,0.577,5.435962200164795,2.5e-05,5.0,5345,0.605461597442627,0.1504867919191043,5.4022,193.071,24.25,5345,facebook/bart-base,glue,cola,True,prefix_tuning
5,saad,2024-07-23 23:38:49.994800,0.5692,2.468320369720459,2e-05,6.0,6414,0.5773537158966064,0.2096851628141483,5.4257,192.232,24.144,6414,facebook/bart-base,glue,cola,True,prefix_tuning
6,saad,2024-07-23 23:38:49.994800,0.5607,8.688538551330566,1.5e-05,7.0,7483,0.5877300500869751,0.2060451344071011,5.4065,192.917,24.23,7483,facebook/bart-base,glue,cola,True,prefix_tuning
7,saad,2024-07-23 23:38:49.994800,0.5594,7.915279388427734,1e-05,8.0,8552,0.5892401933670044,0.19933912389296404,5.4544,191.22,24.017,8552,facebook/bart-base,glue,cola,True,prefix_tuning
8,saad,2024-07-23 23:38:49.994800,0.5592,5.1739068031311035,5e-06,9.0,9621,0.6019368767738342,0.1885690182092385,5.4194,192.456,24.172,9621,facebook/bart-base,glue,cola,True,prefix_tuning
9,saad,2024-07-23 23:38:49.994800,0.5572,3.8637053966522217,0.0,10.0,10690,0.6017991900444031,0.18197557342971335,5.4128,192.69,24.202,10690,facebook/bart-base,glue,cola,True,prefix_tuning
10,saad,2024-07-23 23:38:49.994800,0.5572,3.8637053966522217,0.0,10.0,10690,0.6017991900444031,0.18197557342971335,5.4103,192.779,24.213,10690,facebook/bart-base,glue,cola,True,prefix_tuning
0,saad,2024-07-23 23:38:49.994800,0.5984,5.856860637664795,4.5e-05,1.0,1069,0.5660775899887085,0.37450050785124805,6.2483,166.924,20.966,1069,facebook/bart-base,glue,cola,True,mam_adapter
1,saad,2024-07-23 23:38:49.994800,0.518,2.6626596450805664,4e-05,2.0,2138,0.47433024644851685,0.4753167087246919,5.9457,175.422,22.033,2138,facebook/bart-base,glue,cola,True,mam_adapter
2,saad,2024-07-23 23:38:49.994800,0.4546,4.171437740325928,3.5e-05,3.0,3207,0.5373101830482483,0.47017490077401913,5.9575,175.072,21.989,3207,facebook/bart-base,glue,cola,True,mam_adapter
3,saad,2024-07-23 23:38:49.994800,0.4102,5.251553058624268,3e-05,4.0,4276,0.6578393578529358,0.43031550908514815,5.9503,175.284,22.016,4276,facebook/bart-base,glue,cola,True,mam_adapter
4,saad,2024-07-23 23:38:49.994800,0.3827,13.95606517791748,2.5e-05,5.0,5345,0.5632093548774719,0.48182259569606795,5.9249,176.037,22.11,5345,facebook/bart-base,glue,cola,True,mam_adapter
5,saad,2024-07-23 23:38:49.994800,0.3528,15.388364791870117,2e-05,6.0,6414,0.6583358645439148,0.541934635424655,5.9565,175.103,21.993,6414,facebook/bart-base,glue,cola,True,mam_adapter
6,saad,2024-07-23 23:38:49.994800,0.3226,21.224472045898438,1.5e-05,7.0,7483,0.8244747519493103,0.46541884516411336,5.9531,175.204,22.005,7483,facebook/bart-base,glue,cola,True,mam_adapter
7,saad,2024-07-23 23:38:49.994800,0.306,17.26812171936035,1e-05,8.0,8552,0.7504513263702393,0.5086115833477196,5.9757,174.539,21.922,8552,facebook/bart-base,glue,cola,True,mam_adapter
8,saad,2024-07-23 23:38:49.994800,0.2761,5.577282428741455,5e-06,9.0,9621,0.9645607471466064,0.5029926075993093,5.9511,175.263,22.013,9621,facebook/bart-base,glue,cola,True,mam_adapter
9,saad,2024-07-23 23:38:49.994800,0.2701,1.580106496810913,0.0,10.0,10690,0.9915817379951477,0.4899667634004927,5.9963,173.942,21.847,10690,facebook/bart-base,glue,cola,True,mam_adapter
10,saad,2024-07-23 23:38:49.994800,0.2701,1.580106496810913,0.0,10.0,10690,0.9915817379951477,0.4899667634004927,5.9548,175.153,21.999,10690,facebook/bart-base,glue,cola,True,mam_adapter
0,saad,2024-07-23 23:38:49.994800,0.6068,3.7514872550964355,4.5e-05,1.0,1069,0.6013815402984619,0.0863794254719202,5.3127,196.323,24.658,1069,facebook/bart-base,glue,cola,True,compacter_plusplus
1,saad,2024-07-23 23:38:49.994800,0.5936,2.7766990661621094,4e-05,2.0,2138,0.5659117698669434,0.16188057245149598,5.1014,204.453,25.679,2138,facebook/bart-base,glue,cola,True,compacter_plusplus
2,saad,2024-07-23 23:38:49.994800,0.5803,5.465204238891602,3.5e-05,3.0,3207,0.6063166260719299,0.15983428588597068,5.1096,204.124,25.638,3207,facebook/bart-base,glue,cola,True,compacter_plusplus
3,saad,2024-07-23 23:38:49.994800,0.5747,3.392681121826172,3e-05,4.0,4276,0.6949523091316223,0.10385466804655791,5.0961,204.666,25.706,4276,facebook/bart-base,glue,cola,True,compacter_plusplus
4,saad,2024-07-23 23:38:49.994800,0.5707,6.142488479614258,2.5e-05,5.0,5345,0.6543193459510803,0.15448851209958903,5.1102,204.1,25.635,5345,facebook/bart-base,glue,cola,True,compacter_plusplus
5,saad,2024-07-23 23:38:49.994800,0.5679,2.8314788341522217,2e-05,6.0,6414,0.5616348385810852,0.22205460292245263,5.1135,203.97,25.619,6414,facebook/bart-base,glue,cola,True,compacter_plusplus
6,saad,2024-07-23 23:38:49.994800,0.5631,6.13934850692749,1.5e-05,7.0,7483,0.6182882189750671,0.15650538724366975,5.1092,204.141,25.64,7483,facebook/bart-base,glue,cola,True,compacter_plusplus
7,saad,2024-07-23 23:38:49.994800,0.5581,6.921097755432129,1e-05,8.0,8552,0.5938941836357117,0.18022057570093403,5.1247,203.526,25.563,8552,facebook/bart-base,glue,cola,True,compacter_plusplus
8,saad,2024-07-23 23:38:49.994800,0.5602,6.436741828918457,5e-06,9.0,9621,0.6223484873771667,0.13611320682675296,5.1516,202.462,25.429,9621,facebook/bart-base,glue,cola,True,compacter_plusplus
9,saad,2024-07-23 23:38:49.994800,0.5539,5.448686599731445,0.0,10.0,10690,0.6193585991859436,0.13611320682675296,5.1269,203.438,25.552,10690,facebook/bart-base,glue,cola,True,compacter_plusplus
10,saad,2024-07-23 23:38:49.994800,0.5539,5.448686599731445,0.0,10.0,10690,0.6193585991859436,0.13611320682675296,5.1147,203.923,25.613,10690,facebook/bart-base,glue,cola,True,compacter_plusplus
0,saad,2024-07-23 23:38:49.994800,0.5862,4.009514808654785,4.5e-05,1.0,1069,0.6508158445358276,0.28154538744803764,7.4804,139.431,17.512,1069,facebook/bart-base,glue,cola,True,unipelt
1,saad,2024-07-23 23:38:49.994800,0.5352,3.467449903488159,4e-05,2.0,2138,0.5268480777740479,0.39718577944273825,7.1962,144.938,18.204,2138,facebook/bart-base,glue,cola,True,unipelt
2,saad,2024-07-23 23:38:49.994800,0.5014,1.7723637819290161,3.5e-05,3.0,3207,0.6358505487442017,0.42389982945522137,7.3045,142.788,17.934,3207,facebook/bart-base,glue,cola,True,unipelt
3,saad,2024-07-23 23:38:49.994800,0.4798,3.3671557903289795,3e-05,4.0,4276,0.6356118321418762,0.37532966531852174,7.2485,143.892,18.073,4276,facebook/bart-base,glue,cola,True,unipelt
4,saad,2024-07-23 23:38:49.994800,0.4634,7.63556432723999,2.5e-05,5.0,5345,0.5428241491317749,0.44714692245641213,7.2366,144.129,18.103,5345,facebook/bart-base,glue,cola,True,unipelt
5,saad,2024-07-23 23:38:49.994800,0.4534,4.313682556152344,2e-05,6.0,6414,0.5124921798706055,0.4924145885762414,7.2225,144.411,18.138,6414,facebook/bart-base,glue,cola,True,unipelt
6,saad,2024-07-23 23:38:49.994800,0.4349,7.6015520095825195,1.5e-05,7.0,7483,0.6170044541358948,0.47411055119619055,7.1613,145.645,18.293,7483,facebook/bart-base,glue,cola,True,unipelt
7,saad,2024-07-23 23:38:49.994800,0.426,7.676050662994385,1e-05,8.0,8552,0.5596502423286438,0.500543339002461,7.1579,145.714,18.302,8552,facebook/bart-base,glue,cola,True,unipelt
8,saad,2024-07-23 23:38:49.994800,0.4174,8.169604301452637,5e-06,9.0,9621,0.5652891993522644,0.5038171487903776,7.239,144.081,18.096,9621,facebook/bart-base,glue,cola,True,unipelt
9,saad,2024-07-23 23:38:49.994800,0.4097,3.2541415691375732,0.0,10.0,10690,0.6074903607368469,0.4882441186441421,7.2901,143.07,17.969,10690,facebook/bart-base,glue,cola,True,unipelt
10,saad,2024-07-23 23:38:49.994800,0.4097,3.2541415691375732,0.0,10.0,10690,0.6074903607368469,0.4882441186441421,7.2663,143.54,18.029,10690,facebook/bart-base,glue,cola,True,unipelt
0,saad,2024-07-23 23:38:49.994800,0.6035,3.7505691051483154,4.5e-05,1.0,1069,0.6124590635299683,0.1419750597825623,5.3861,193.645,24.322,1069,facebook/bart-base,glue,cola,True,lora
1,saad,2024-07-23 23:38:49.994800,0.5675,2.6000688076019287,4e-05,2.0,2138,0.5833038687705994,0.24961993047405942,5.1995,200.595,25.195,2138,facebook/bart-base,glue,cola,True,lora
2,saad,2024-07-23 23:38:49.994800,0.532,4.604262351989746,3.5e-05,3.0,3207,0.6715616583824158,0.27657164760495423,5.239,199.085,25.005,3207,facebook/bart-base,glue,cola,True,lora
3,saad,2024-07-23 23:38:49.994800,0.5117,3.090280294418335,3e-05,4.0,4276,0.796608567237854,0.23087386314732647,5.2017,200.51,25.184,4276,facebook/bart-base,glue,cola,True,lora
4,saad,2024-07-23 23:38:49.994800,0.5044,6.43501615524292,2.5e-05,5.0,5345,0.6893888711929321,0.2951540521852935,5.1892,200.996,25.245,5345,facebook/bart-base,glue,cola,True,lora
5,saad,2024-07-23 23:38:49.994800,0.4921,3.11210560798645,2e-05,6.0,6414,0.6112319231033325,0.36806786984770595,5.3392,195.349,24.536,6414,facebook/bart-base,glue,cola,True,lora
6,saad,2024-07-23 23:38:49.994800,0.486,7.166860580444336,1.5e-05,7.0,7483,0.6731293201446533,0.33268013542291797,5.1974,200.678,25.205,7483,facebook/bart-base,glue,cola,True,lora
7,saad,2024-07-23 23:38:49.994800,0.4769,5.799300670623779,1e-05,8.0,8552,0.6598244905471802,0.3523220668858657,5.2034,200.447,25.176,8552,facebook/bart-base,glue,cola,True,lora
8,saad,2024-07-23 23:38:49.994800,0.4768,6.768154621124268,5e-06,9.0,9621,0.6656420230865479,0.3353914849277504,5.1972,200.685,25.206,9621,facebook/bart-base,glue,cola,True,lora
9,saad,2024-07-23 23:38:49.994800,0.4711,2.970477342605591,0.0,10.0,10690,0.6913231611251831,0.3420819161583976,5.2122,200.107,25.133,10690,facebook/bart-base,glue,cola,True,lora
10,saad,2024-07-23 23:38:49.994800,0.4711,2.970477342605591,0.0,10.0,10690,0.6913231611251831,0.3420819161583976,5.1875,201.061,25.253,10690,facebook/bart-base,glue,cola,True,lora
0,saad,2024-07-23 23:38:49.994800,0.5896,4.612827301025391,4.5e-05,1.0,1069,0.7238627672195435,0.25267390587215494,5.5706,187.233,23.516,1069,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
1,saad,2024-07-23 23:38:49.994800,0.5361,3.9913949966430664,4e-05,2.0,2138,0.5967747569084167,0.3571312569272602,5.4769,190.437,23.919,2138,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
2,saad,2024-07-23 23:38:49.994800,0.4953,4.034324645996094,3.5e-05,3.0,3207,0.6486654877662659,0.38545464071018065,5.4906,189.96,23.859,3207,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
3,saad,2024-07-23 23:38:49.994800,0.4655,4.562508583068848,3e-05,4.0,4276,0.7640793323516846,0.33280475979334073,5.4913,189.938,23.856,4276,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
4,saad,2024-07-23 23:38:49.994800,0.4472,9.0135498046875,2.5e-05,5.0,5345,0.7629139423370361,0.35665897585768574,5.4894,190.002,23.864,5345,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
5,saad,2024-07-23 23:38:49.994800,0.4265,5.291018962860107,2e-05,6.0,6414,0.6107563972473145,0.4693178785027726,5.4764,190.454,23.921,6414,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
6,saad,2024-07-23 23:38:49.994800,0.4081,7.929169654846191,1.5e-05,7.0,7483,0.7366445660591125,0.4477494931639048,5.4862,190.114,23.878,7483,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
7,saad,2024-07-23 23:38:49.994800,0.3927,7.4433817863464355,1e-05,8.0,8552,0.6847586035728455,0.46849604760658503,5.476,190.467,23.923,8552,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
8,saad,2024-07-23 23:38:49.994800,0.3836,10.130484580993652,5e-06,9.0,9621,0.7404553890228271,0.44706000072931473,5.4343,191.929,24.106,9621,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
9,saad,2024-07-23 23:38:49.994800,0.3776,2.276066780090332,0.0,10.0,10690,0.7609679698944092,0.4484877236056637,5.4691,190.708,23.953,10690,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
10,saad,2024-07-23 23:38:49.994800,0.3776,2.276066780090332,0.0,10.0,10690,0.7609679698944092,0.4484877236056637,5.4609,190.996,23.989,10690,facebook/bart-base,glue,cola,True,seq_bn_16_2_relu
0,saad,2024-07-23 23:38:49.994800,0.5763,5.6118268966674805,4.5e-05,1.0,1069,0.6145405769348145,0.2867342894727092,5.5916,186.531,23.428,1069,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
1,saad,2024-07-23 23:38:49.994800,0.5115,4.495889663696289,4e-05,2.0,2138,0.5585169196128845,0.3764932335906515,5.5034,189.521,23.804,2138,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
2,saad,2024-07-23 23:38:49.994800,0.4501,3.99045729637146,3.5e-05,3.0,3207,0.6989508271217346,0.3549844242565484,5.4695,190.693,23.951,3207,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
3,saad,2024-07-23 23:38:49.994800,0.4168,4.578311443328857,3e-05,4.0,4276,0.8192721009254456,0.3731185959455934,5.4686,190.725,23.955,4276,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
4,saad,2024-07-23 23:38:49.994800,0.3946,9.782739639282227,2.5e-05,5.0,5345,0.8119257092475891,0.4266735941340427,5.4728,190.578,23.936,5345,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
5,saad,2024-07-23 23:38:49.994800,0.3626,3.6817164421081543,2e-05,6.0,6414,0.7290447354316711,0.4697547579487635,5.5026,189.546,23.807,6414,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
6,saad,2024-07-23 23:38:49.994800,0.3517,8.083911895751953,1.5e-05,7.0,7483,0.8487230539321899,0.4398264575924005,5.4678,190.753,23.958,7483,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
7,saad,2024-07-23 23:38:49.994800,0.3333,9.635669708251953,1e-05,8.0,8552,0.8698811531066895,0.43839114299220056,5.4766,190.448,23.92,8552,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
8,saad,2024-07-23 23:38:49.994800,0.32,14.295044898986816,5e-06,9.0,9621,0.8759584426879883,0.4412917761489573,5.4954,189.796,23.838,9621,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
9,saad,2024-07-23 23:38:49.994800,0.3099,2.7849314212799072,0.0,10.0,10690,0.9276900291442871,0.4398264575924005,5.4981,189.701,23.826,10690,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
10,saad,2024-07-23 23:38:49.994800,0.3099,2.7849314212799072,0.0,10.0,10690,0.9276900291442871,0.4398264575924005,5.466,190.816,23.966,10690,facebook/bart-base,glue,cola,True,seq_bn_16_2_tanh
0,saad,2024-07-23 23:38:49.994800,0.6066,3.729976177215576,4.5e-05,1.0,1069,0.6013506650924683,0.0863794254719202,5.4941,189.84,23.844,1069,facebook/bart-base,glue,cola,True,ia3
1,saad,2024-07-23 23:38:49.994800,0.5934,2.8722147941589355,4e-05,2.0,2138,0.5648154616355896,0.17427801028350093,5.1911,200.923,25.236,2138,facebook/bart-base,glue,cola,True,ia3
2,saad,2024-07-23 23:38:49.994800,0.5807,5.450677394866943,3.5e-05,3.0,3207,0.6057969927787781,0.15983428588597068,5.2034,200.445,25.176,3207,facebook/bart-base,glue,cola,True,ia3
3,saad,2024-07-23 23:38:49.994800,0.5753,3.3626596927642822,3e-05,4.0,4276,0.6881401538848877,0.0928457264044978,5.2082,200.26,25.153,4276,facebook/bart-base,glue,cola,True,ia3
4,saad,2024-07-23 23:38:49.994800,0.5697,5.812793254852295,2.5e-05,5.0,5345,0.6502358913421631,0.15448851209958903,5.2046,200.399,25.17,5345,facebook/bart-base,glue,cola,True,ia3
5,saad,2024-07-23 23:38:49.994800,0.5675,2.8069114685058594,2e-05,6.0,6414,0.5588476657867432,0.22111601236634604,5.1939,200.813,25.222,6414,facebook/bart-base,glue,cola,True,ia3
6,saad,2024-07-23 23:38:49.994800,0.5632,6.433071136474609,1.5e-05,7.0,7483,0.6174777746200562,0.16332238121235196,5.2161,199.96,25.115,7483,facebook/bart-base,glue,cola,True,ia3
7,saad,2024-07-23 23:38:49.994800,0.5573,7.268802642822266,1e-05,8.0,8552,0.5908386707305908,0.1830077398660012,5.209,200.229,25.149,8552,facebook/bart-base,glue,cola,True,ia3
8,saad,2024-07-23 23:38:49.994800,0.5588,6.914117336273193,5e-06,9.0,9621,0.6202660799026489,0.1638264515073343,5.2027,200.474,25.179,9621,facebook/bart-base,glue,cola,True,ia3
9,saad,2024-07-23 23:38:49.994800,0.552,5.0393242835998535,0.0,10.0,10690,0.6172286868095398,0.16188057245149598,5.2292,199.458,25.052,10690,facebook/bart-base,glue,cola,True,ia3
10,saad,2024-07-23 23:38:49.994800,0.552,5.0393242835998535,0.0,10.0,10690,0.6172286868095398,0.16188057245149598,5.2056,200.361,25.165,10690,facebook/bart-base,glue,cola,True,ia3
0,saad,2024-07-23 23:38:49.994800,0.6077,3.743577003479004,4.5e-05,1.0,1069,0.6010468006134033,0.0592680243795702,5.0916,204.849,25.729,1069,facebook/bart-base,glue,cola,True,prompt_tuning
1,saad,2024-07-23 23:38:49.994800,0.5976,2.9954609870910645,4e-05,2.0,2138,0.5708628296852112,0.15983428588597068,4.9285,211.625,26.58,2138,facebook/bart-base,glue,cola,True,prompt_tuning
2,saad,2024-07-23 23:38:49.994800,0.5893,5.607503414154053,3.5e-05,3.0,3207,0.6009618639945984,0.1077683109552469,4.9464,210.86,26.484,3207,facebook/bart-base,glue,cola,True,prompt_tuning
3,saad,2024-07-23 23:38:49.994800,0.5878,3.48673677444458,3e-05,4.0,4276,0.6640394330024719,0.0463559874942472,4.9448,210.93,26.493,4276,facebook/bart-base,glue,cola,True,prompt_tuning
4,saad,2024-07-23 23:38:49.994800,0.5839,5.598895072937012,2.5e-05,5.0,5345,0.6303378343582153,0.08036809130702588,4.9866,209.163,26.271,5345,facebook/bart-base,glue,cola,True,prompt_tuning
5,saad,2024-07-23 23:38:49.994800,0.583,2.6965172290802,2e-05,6.0,6414,0.5588018298149109,0.2111960218810086,4.9375,211.242,26.532,6414,facebook/bart-base,glue,cola,True,prompt_tuning
6,saad,2024-07-23 23:38:49.994800,0.5808,6.814138889312744,1.5e-05,7.0,7483,0.595016598701477,0.10385466804655791,4.9456,210.894,26.488,7483,facebook/bart-base,glue,cola,True,prompt_tuning
7,saad,2024-07-23 23:38:49.994800,0.5773,7.97211217880249,1e-05,8.0,8552,0.573723554611206,0.16988650877044353,4.9608,210.247,26.407,8552,facebook/bart-base,glue,cola,True,prompt_tuning
8,saad,2024-07-23 23:38:49.994800,0.5763,7.665221214294434,5e-06,9.0,9621,0.5933574438095093,0.1681096950363583,4.9316,211.492,26.563,9621,facebook/bart-base,glue,cola,True,prompt_tuning
9,saad,2024-07-23 23:38:49.994800,0.5743,4.544214725494385,0.0,10.0,10690,0.5912330150604248,0.1681096950363583,4.945,210.92,26.491,10690,facebook/bart-base,glue,cola,True,prompt_tuning
10,saad,2024-07-23 23:38:49.994800,0.5743,4.544214725494385,0.0,10.0,10690,0.5912330150604248,0.1681096950363583,5.0002,208.59,26.199,10690,facebook/bart-base,glue,cola,True,prompt_tuning
