,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_f1,eval_combined_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
5,saad,2024-07-24 02:54:58.040482,0.792,2.57770037651062,2e-05,6.0,192,0.890925943851471,0.6071428571428571,0.42043314500941625,0.5137880010761366,0.463,120.963,15.12,192,google/electra-base-discriminator,super_glue,cb,True,prefix_tuning
6,saad,2024-07-24 02:54:58.040482,0.7984,6.72750186920166,1.5e-05,7.0,224,0.8723965287208557,0.6428571428571429,0.4475721323011963,0.5452146375791695,0.5119,109.386,13.673,224,google/electra-base-discriminator,super_glue,cb,True,prefix_tuning
7,saad,2024-07-24 02:54:58.040482,0.7773,4.188889026641846,1e-05,8.0,256,0.8776110410690308,0.6428571428571429,0.44863731656184486,0.5457472297094939,0.4647,120.508,15.063,256,google/electra-base-discriminator,super_glue,cb,True,prefix_tuning
8,saad,2024-07-24 02:54:58.040482,0.7659,3.389132261276245,5e-06,9.0,288,0.8728560209274292,0.6785714285714286,0.47338935574229696,0.5759803921568628,0.4638,120.739,15.092,288,google/electra-base-discriminator,super_glue,cb,True,prefix_tuning
9,saad,2024-07-24 02:54:58.040482,0.7877,7.509182929992676,0.0,10.0,320,0.8730477094650269,0.6785714285714286,0.47338935574229696,0.5759803921568628,0.5009,111.794,13.974,320,google/electra-base-discriminator,super_glue,cb,True,prefix_tuning
10,saad,2024-07-24 02:54:58.040482,0.7877,7.509182929992676,0.0,10.0,320,0.8730477094650269,0.6785714285714286,0.47338935574229696,0.5759803921568628,0.491,114.058,14.257,320,google/electra-base-discriminator,super_glue,cb,True,prefix_tuning
0,saad,2024-07-24 02:54:58.040482,0.8616,8.326214790344238,4.5e-05,1.0,32,0.818204402923584,0.6785714285714286,0.474468085106383,0.5765197568389058,0.5399,103.725,12.966,32,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
1,saad,2024-07-24 02:54:58.040482,0.6894,7.635037899017334,4e-05,2.0,64,0.8673804998397827,0.6607142857142857,0.4609829955741905,0.5608486406442381,0.5117,109.448,13.681,64,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
2,saad,2024-07-24 02:54:58.040482,0.6665,20.565731048583984,3.5e-05,3.0,96,0.8257890343666077,0.6964285714285714,0.486277269528501,0.5913529204785362,0.531,105.459,13.182,96,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
3,saad,2024-07-24 02:54:58.040482,0.4943,7.123279571533203,3e-05,4.0,128,0.7335843443870544,0.7142857142857143,0.49777152240206424,0.6060286183438892,0.5238,106.907,13.363,128,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
4,saad,2024-07-24 02:54:58.040482,0.4344,39.71617126464844,2.5e-05,5.0,160,0.7127305269241333,0.7321428571428571,0.5098870056497175,0.6210149313962873,0.5257,106.524,13.315,160,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
5,saad,2024-07-24 02:54:58.040482,0.3567,6.081356048583984,2e-05,6.0,192,0.7804961800575256,0.7142857142857143,0.49639249639249633,0.6053391053391053,0.5494,101.938,12.742,192,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
6,saad,2024-07-24 02:54:58.040482,0.2754,0.6248173713684082,1.5e-05,7.0,224,0.8865776658058167,0.7678571428571429,0.535075329566855,0.651466236211999,0.5217,107.34,13.418,224,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
7,saad,2024-07-24 02:54:58.040482,0.263,1.1922004222869873,1e-05,8.0,256,0.894873321056366,0.7678571428571429,0.535075329566855,0.651466236211999,0.5334,104.988,13.123,256,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
8,saad,2024-07-24 02:54:58.040482,0.2288,0.30480867624282837,5e-06,9.0,288,0.8620848059654236,0.7857142857142857,0.6515873015873016,0.7186507936507937,0.5169,108.341,13.543,288,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
9,saad,2024-07-24 02:54:58.040482,0.1995,0.700674295425415,0.0,10.0,320,0.8145719766616821,0.7857142857142857,0.6515873015873016,0.7186507936507937,0.5206,107.56,13.445,320,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
10,saad,2024-07-24 02:54:58.040482,0.1995,0.700674295425415,0.0,10.0,320,0.8145719766616821,0.7857142857142857,0.6515873015873016,0.7186507936507937,0.5146,108.823,13.603,320,google/electra-base-discriminator,super_glue,cb,True,mam_adapter
0,saad,2024-07-24 02:54:58.040482,0.9219,2.847503900527954,4.5e-05,1.0,32,0.9194690585136414,0.6071428571428571,0.4224724372507624,0.5148076471968097,0.4489,124.74,15.593,32,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
1,saad,2024-07-24 02:54:58.040482,0.8438,2.6890273094177246,4e-05,2.0,64,0.8962684273719788,0.6428571428571429,0.4460992907801418,0.5444782168186424,0.4956,113.001,14.125,64,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
2,saad,2024-07-24 02:54:58.040482,0.8308,6.546536922454834,3.5e-05,3.0,96,0.8788779973983765,0.7142857142857143,0.49836601307189543,0.6063258636788049,0.4574,122.437,15.305,96,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
3,saad,2024-07-24 02:54:58.040482,0.7817,2.5846736431121826,3e-05,4.0,128,0.8680945038795471,0.6964285714285714,0.48601398601398604,0.5912212787212787,0.4594,121.89,15.236,128,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
4,saad,2024-07-24 02:54:58.040482,0.7671,5.593924045562744,2.5e-05,5.0,160,0.8521779179573059,0.6607142857142857,0.461392254692326,0.5610532702033059,0.4851,115.43,14.429,160,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
5,saad,2024-07-24 02:54:58.040482,0.7575,2.3927721977233887,2e-05,6.0,192,0.8545305132865906,0.6964285714285714,0.48561403508771933,0.5910213032581454,0.4631,120.916,15.114,192,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
6,saad,2024-07-24 02:54:58.040482,0.7462,6.282865524291992,1.5e-05,7.0,224,0.8382546305656433,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4655,120.298,15.037,224,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
7,saad,2024-07-24 02:54:58.040482,0.7205,4.403068542480469,1e-05,8.0,256,0.8364366292953491,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4807,116.494,14.562,256,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
8,saad,2024-07-24 02:54:58.040482,0.7219,2.7855656147003174,5e-06,9.0,288,0.8322275876998901,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4565,122.685,15.336,288,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
9,saad,2024-07-24 02:54:58.040482,0.7541,7.728509902954102,0.0,10.0,320,0.8331570029258728,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4506,124.285,15.536,320,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
10,saad,2024-07-24 02:54:58.040482,0.7541,7.728509902954102,0.0,10.0,320,0.8331570029258728,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4567,122.624,15.328,320,google/electra-base-discriminator,super_glue,cb,True,compacter_plusplus
0,saad,2024-07-24 02:54:58.040482,0.9004,2.9433987140655518,4.5e-05,1.0,32,0.9046892523765564,0.6428571428571429,0.4468995010691376,0.5448783219631402,0.5429,103.146,12.893,32,google/electra-base-discriminator,super_glue,cb,True,unipelt
1,saad,2024-07-24 02:54:58.040482,0.8408,2.451154947280884,4e-05,2.0,64,0.8695034980773926,0.6607142857142857,0.46028368794326235,0.560498986828774,0.5117,109.448,13.681,64,google/electra-base-discriminator,super_glue,cb,True,unipelt
2,saad,2024-07-24 02:54:58.040482,0.7803,6.335516929626465,3.5e-05,3.0,96,0.8127476572990417,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5188,107.941,13.493,96,google/electra-base-discriminator,super_glue,cb,True,unipelt
3,saad,2024-07-24 02:54:58.040482,0.6751,1.9563446044921875,3e-05,4.0,128,0.7820501923561096,0.6964285714285714,0.4872881355932203,0.5918583535108959,0.5321,105.235,13.154,128,google/electra-base-discriminator,super_glue,cb,True,unipelt
4,saad,2024-07-24 02:54:58.040482,0.6699,7.944551467895508,2.5e-05,5.0,160,0.8091888427734375,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5167,108.374,13.547,160,google/electra-base-discriminator,super_glue,cb,True,unipelt
5,saad,2024-07-24 02:54:58.040482,0.6414,2.1335601806640625,2e-05,6.0,192,0.8094045519828796,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5529,101.291,12.661,192,google/electra-base-discriminator,super_glue,cb,True,unipelt
6,saad,2024-07-24 02:54:58.040482,0.5985,5.947120666503906,1.5e-05,7.0,224,0.7988282442092896,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5146,108.827,13.603,224,google/electra-base-discriminator,super_glue,cb,True,unipelt
7,saad,2024-07-24 02:54:58.040482,0.6073,2.507141590118408,1e-05,8.0,256,0.8043347597122192,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5172,108.282,13.535,256,google/electra-base-discriminator,super_glue,cb,True,unipelt
8,saad,2024-07-24 02:54:58.040482,0.5756,2.055513858795166,5e-06,9.0,288,0.8049506545066833,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5094,109.938,13.742,288,google/electra-base-discriminator,super_glue,cb,True,unipelt
9,saad,2024-07-24 02:54:58.040482,0.5996,8.723684310913086,0.0,10.0,320,0.8063388466835022,0.6785714285714286,0.47478301665493783,0.5766772226131832,0.5161,108.511,13.564,320,google/electra-base-discriminator,super_glue,cb,True,unipelt
10,saad,2024-07-24 02:54:58.040482,0.5996,8.723684310913086,0.0,10.0,320,0.8063388466835022,0.6785714285714286,0.47478301665493783,0.5766772226131832,0.521,107.482,13.435,320,google/electra-base-discriminator,super_glue,cb,True,unipelt
0,saad,2024-07-24 02:54:58.040482,0.922,2.845167875289917,4.5e-05,1.0,32,0.918962836265564,0.6071428571428571,0.4224724372507624,0.5148076471968097,0.4433,126.331,15.791,32,google/electra-base-discriminator,super_glue,cb,True,lora
1,saad,2024-07-24 02:54:58.040482,0.8428,2.679182291030884,4e-05,2.0,64,0.894359290599823,0.6428571428571429,0.4480286738351255,0.5454429083461342,0.4665,120.053,15.007,64,google/electra-base-discriminator,super_glue,cb,True,lora
2,saad,2024-07-24 02:54:58.040482,0.8261,6.556805610656738,3.5e-05,3.0,96,0.8716890215873718,0.6964285714285714,0.48561403508771933,0.5910213032581454,0.4556,122.906,15.363,96,google/electra-base-discriminator,super_glue,cb,True,lora
3,saad,2024-07-24 02:54:58.040482,0.7661,2.4743306636810303,3e-05,4.0,128,0.8514586091041565,0.6964285714285714,0.48561403508771933,0.5910213032581454,0.456,122.818,15.352,128,google/electra-base-discriminator,super_glue,cb,True,lora
4,saad,2024-07-24 02:54:58.040482,0.7415,5.6563544273376465,2.5e-05,5.0,160,0.8289818167686462,0.6964285714285714,0.4872881355932203,0.5918583535108959,0.4701,119.112,14.889,160,google/electra-base-discriminator,super_glue,cb,True,lora
5,saad,2024-07-24 02:54:58.040482,0.7123,2.04944109916687,2e-05,6.0,192,0.8273326754570007,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.466,120.171,15.021,192,google/electra-base-discriminator,super_glue,cb,True,lora
6,saad,2024-07-24 02:54:58.040482,0.6966,6.256886959075928,1.5e-05,7.0,224,0.8135817646980286,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4613,121.399,15.175,224,google/electra-base-discriminator,super_glue,cb,True,lora
7,saad,2024-07-24 02:54:58.040482,0.6709,3.2998969554901123,1e-05,8.0,256,0.8124866485595703,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4712,118.852,14.856,256,google/electra-base-discriminator,super_glue,cb,True,lora
8,saad,2024-07-24 02:54:58.040482,0.6583,2.3538990020751953,5e-06,9.0,288,0.8116055130958557,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4535,123.49,15.436,288,google/electra-base-discriminator,super_glue,cb,True,lora
9,saad,2024-07-24 02:54:58.040482,0.6968,7.690088748931885,0.0,10.0,320,0.8133581876754761,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4592,121.947,15.243,320,google/electra-base-discriminator,super_glue,cb,True,lora
10,saad,2024-07-24 02:54:58.040482,0.6968,7.690088748931885,0.0,10.0,320,0.8133581876754761,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4548,123.128,15.391,320,google/electra-base-discriminator,super_glue,cb,True,lora
0,saad,2024-07-24 02:54:58.040482,0.8841,3.201586961746216,4.5e-05,1.0,32,0.8317092061042786,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4852,115.415,14.427,32,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
1,saad,2024-07-24 02:54:58.040482,0.6997,2.025097131729126,4e-05,2.0,64,0.8498887419700623,0.6607142857142857,0.461484593837535,0.5610994397759104,0.4826,116.036,14.505,64,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
2,saad,2024-07-24 02:54:58.040482,0.6822,8.766018867492676,3.5e-05,3.0,96,0.86274653673172,0.6607142857142857,0.461484593837535,0.5610994397759104,0.4865,115.112,14.389,96,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
3,saad,2024-07-24 02:54:58.040482,0.5597,1.5673526525497437,3e-05,4.0,128,0.8248203992843628,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5085,110.139,13.767,128,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
4,saad,2024-07-24 02:54:58.040482,0.515,12.59209156036377,2.5e-05,5.0,160,0.8474217653274536,0.6607142857142857,0.461484593837535,0.5610994397759104,0.4938,113.409,14.176,160,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
5,saad,2024-07-24 02:54:58.040482,0.4274,1.168758511543274,2e-05,6.0,192,0.876410961151123,0.6964285714285714,0.486277269528501,0.5913529204785362,0.5015,111.655,13.957,192,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
6,saad,2024-07-24 02:54:58.040482,0.3857,3.080559492111206,1.5e-05,7.0,224,0.8971834182739258,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5073,110.399,13.8,224,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
7,saad,2024-07-24 02:54:58.040482,0.335,0.8275648355484009,1e-05,8.0,256,0.8953279256820679,0.7142857142857143,0.49858757062146886,0.6064366424535916,0.4946,113.22,14.153,256,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
8,saad,2024-07-24 02:54:58.040482,0.314,0.6454104781150818,5e-06,9.0,288,0.9558394551277161,0.6964285714285714,0.48601398601398604,0.5912212787212787,0.4848,115.523,14.44,288,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
9,saad,2024-07-24 02:54:58.040482,0.3006,14.9207763671875,0.0,10.0,320,0.9520462155342102,0.6964285714285714,0.48601398601398604,0.5912212787212787,0.4944,113.264,14.158,320,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
10,saad,2024-07-24 02:54:58.040482,0.3006,14.9207763671875,0.0,10.0,320,0.9520462155342102,0.6964285714285714,0.48601398601398604,0.5912212787212787,0.484,115.698,14.462,320,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_relu
0,saad,2024-07-24 02:54:58.040482,0.8918,3.154658794403076,4.5e-05,1.0,32,0.845707893371582,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4864,115.121,14.39,32,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
1,saad,2024-07-24 02:54:58.040482,0.7069,1.7023138999938965,4e-05,2.0,64,0.8233504295349121,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4886,114.605,14.326,64,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
2,saad,2024-07-24 02:54:58.040482,0.6582,8.156084060668945,3.5e-05,3.0,96,0.83291095495224,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.5143,108.882,13.61,96,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
3,saad,2024-07-24 02:54:58.040482,0.4963,1.5276892185211182,3e-05,4.0,128,0.8450965285301208,0.6785714285714286,0.47391812865497074,0.5762447786131997,0.4929,113.619,14.202,128,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
4,saad,2024-07-24 02:54:58.040482,0.429,10.85844612121582,2.5e-05,5.0,160,0.9022808074951172,0.7142857142857143,0.49894736842105264,0.6066165413533835,0.4958,112.959,14.12,160,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
5,saad,2024-07-24 02:54:58.040482,0.3448,0.695825457572937,2e-05,6.0,192,0.9458810091018677,0.7142857142857143,0.49836601307189543,0.6063258636788049,0.5148,108.782,13.598,192,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
6,saad,2024-07-24 02:54:58.040482,0.2786,0.9063953161239624,1.5e-05,7.0,224,0.983690083026886,0.7142857142857143,0.49836601307189543,0.6063258636788049,0.4974,112.576,14.072,224,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
7,saad,2024-07-24 02:54:58.040482,0.2458,0.530245840549469,1e-05,8.0,256,1.007968544960022,0.75,0.523342670401494,0.6366713352007469,0.4934,113.51,14.189,256,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
8,saad,2024-07-24 02:54:58.040482,0.2295,0.37945517897605896,5e-06,9.0,288,1.0229674577713013,0.75,0.523342670401494,0.6366713352007469,0.4984,112.348,14.044,288,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
9,saad,2024-07-24 02:54:58.040482,0.2176,4.537341117858887,0.0,10.0,320,1.0345178842544556,0.75,0.523342670401494,0.6366713352007469,0.4895,114.391,14.299,320,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
10,saad,2024-07-24 02:54:58.040482,0.2176,4.537341117858887,0.0,10.0,320,1.0345178842544556,0.75,0.523342670401494,0.6366713352007469,0.4875,114.863,14.358,320,google/electra-base-discriminator,super_glue,cb,True,seq_bn_16_2_tanh
0,saad,2024-07-24 02:54:58.040482,0.9219,2.849937677383423,4.5e-05,1.0,32,0.9192109704017639,0.6071428571428571,0.4224724372507624,0.5148076471968097,0.4462,125.499,15.687,32,google/electra-base-discriminator,super_glue,cb,True,ia3
1,saad,2024-07-24 02:54:58.040482,0.8436,2.688565969467163,4e-05,2.0,64,0.8958963751792908,0.6428571428571429,0.4480286738351255,0.5454429083461342,0.456,122.819,15.352,64,google/electra-base-discriminator,super_glue,cb,True,ia3
2,saad,2024-07-24 02:54:58.040482,0.8303,6.550588130950928,3.5e-05,3.0,96,0.8783130049705505,0.7142857142857143,0.49836601307189543,0.6063258636788049,0.4472,125.215,15.652,96,google/electra-base-discriminator,super_glue,cb,True,ia3
3,saad,2024-07-24 02:54:58.040482,0.7803,2.5892210006713867,3e-05,4.0,128,0.8677744269371033,0.6964285714285714,0.48601398601398604,0.5912212787212787,0.4493,124.642,15.58,128,google/electra-base-discriminator,super_glue,cb,True,ia3
4,saad,2024-07-24 02:54:58.040482,0.7658,5.545666694641113,2.5e-05,5.0,160,0.8520180583000183,0.6607142857142857,0.461392254692326,0.5610532702033059,0.4601,121.7,15.213,160,google/electra-base-discriminator,super_glue,cb,True,ia3
5,saad,2024-07-24 02:54:58.040482,0.756,2.401153802871704,2e-05,6.0,192,0.8544893860816956,0.6964285714285714,0.48561403508771933,0.5910213032581454,0.4571,122.515,15.314,192,google/electra-base-discriminator,super_glue,cb,True,ia3
6,saad,2024-07-24 02:54:58.040482,0.7442,6.1732988357543945,1.5e-05,7.0,224,0.838310718536377,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4591,121.965,15.246,224,google/electra-base-discriminator,super_glue,cb,True,ia3
7,saad,2024-07-24 02:54:58.040482,0.7192,4.372133731842041,1e-05,8.0,256,0.8365312814712524,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4702,119.088,14.886,256,google/electra-base-discriminator,super_glue,cb,True,ia3
8,saad,2024-07-24 02:54:58.040482,0.7198,2.7849056720733643,5e-06,9.0,288,0.8323858976364136,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4628,120.991,15.124,288,google/electra-base-discriminator,super_glue,cb,True,ia3
9,saad,2024-07-24 02:54:58.040482,0.7514,7.706453323364258,0.0,10.0,320,0.833330512046814,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4495,124.573,15.572,320,google/electra-base-discriminator,super_glue,cb,True,ia3
10,saad,2024-07-24 02:54:58.040482,0.7514,7.706453323364258,0.0,10.0,320,0.833330512046814,0.6964285714285714,0.486277269528501,0.5913529204785362,0.4531,123.583,15.448,320,google/electra-base-discriminator,super_glue,cb,True,ia3
0,saad,2024-07-24 02:54:58.040482,0.9863,4.187190055847168,4.5e-05,1.0,32,0.9709964394569397,0.48214285714285715,0.29895245769540696,0.39054765741913205,0.5081,110.206,13.776,32,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
1,saad,2024-07-24 02:54:58.040482,0.8862,4.317639350891113,4e-05,2.0,64,0.954994261264801,0.5535714285714286,0.37045512331553526,0.46201327594348196,0.5276,106.138,13.267,64,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
2,saad,2024-07-24 02:54:58.040482,0.9089,9.313963890075684,3.5e-05,3.0,96,0.9452848434448242,0.5892857142857143,0.4105488239486814,0.49991726911719786,0.5135,109.061,13.633,96,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
3,saad,2024-07-24 02:54:58.040482,0.8563,4.579191207885742,3e-05,4.0,128,0.9470081925392151,0.5535714285714286,0.37045512331553526,0.46201327594348196,0.5169,108.333,13.542,128,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
4,saad,2024-07-24 02:54:58.040482,0.8678,7.5750226974487305,2.5e-05,5.0,160,0.9217048287391663,0.5535714285714286,0.35643298415256514,0.45500220636199684,0.5523,101.402,12.675,160,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
5,saad,2024-07-24 02:54:58.040482,0.8592,3.776482105255127,2e-05,6.0,192,0.9178643822669983,0.5714285714285714,0.39437984496124034,0.48290420819490587,0.5286,105.933,13.242,192,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
6,saad,2024-07-24 02:54:58.040482,0.8536,6.0858049392700195,1.5e-05,7.0,224,0.9161381721496582,0.5892857142857143,0.39766081871345027,0.4934732664995823,0.5557,100.777,12.597,224,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
7,saad,2024-07-24 02:54:58.040482,0.8463,8.346264839172363,1e-05,8.0,256,0.9248827695846558,0.5892857142857143,0.39766081871345027,0.4934732664995823,0.521,107.478,13.435,256,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
8,saad,2024-07-24 02:54:58.040482,0.8537,4.587812900543213,5e-06,9.0,288,0.925430417060852,0.5714285714285714,0.3812097812097812,0.4763191763191763,0.5221,107.266,13.408,288,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
9,saad,2024-07-24 02:54:58.040482,0.8444,8.554591178894043,0.0,10.0,320,0.9245473146438599,0.5714285714285714,0.3812097812097812,0.4763191763191763,0.5391,103.873,12.984,320,google/electra-base-discriminator,super_glue,cb,True,prompt_tuning
