,user_name,generated_on,train_loss,grad_norm,learning_rate,epoch,step_x,val_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,step_y,model_string,dataset_name,task_name,used_adapter,adapter_type
9,saad,2024-07-24 07:32:15.443470,0.6528,4.960669040679932,0.0,10.0,3120,0.658486545085907,0.6173285198555957,2.7091,102.248,12.919,3120,facebook/bart-base,super_glue,rte,True,ia3
10,saad,2024-07-24 07:32:15.443470,0.6528,4.960669040679932,0.0,10.0,3120,0.658486545085907,0.6173285198555957,2.7171,101.948,12.882,3120,facebook/bart-base,super_glue,rte,True,ia3
0,saad,2024-07-24 07:32:15.443470,0.7076,12.047266006469727,4.5e-05,1.0,312,0.6886342167854309,0.5415162454873647,2.745,100.91,12.75,312,facebook/bart-base,super_glue,rte,True,prompt_tuning
1,saad,2024-07-24 07:32:15.443470,0.6917,11.382379531860352,4e-05,2.0,624,0.6928128004074097,0.5054151624548736,2.6113,106.077,13.403,624,facebook/bart-base,super_glue,rte,True,prompt_tuning
2,saad,2024-07-24 07:32:15.443470,0.6847,15.080323219299316,3.5e-05,3.0,936,0.6668276786804199,0.6028880866425993,2.5978,106.631,13.473,936,facebook/bart-base,super_glue,rte,True,prompt_tuning
3,saad,2024-07-24 07:32:15.443470,0.6852,6.986849308013916,3e-05,4.0,1248,0.6687367558479309,0.592057761732852,2.6053,106.322,13.434,1248,facebook/bart-base,super_glue,rte,True,prompt_tuning
4,saad,2024-07-24 07:32:15.443470,0.6827,11.43773365020752,2.5e-05,5.0,1560,0.669045090675354,0.5776173285198556,2.5853,107.144,13.538,1560,facebook/bart-base,super_glue,rte,True,prompt_tuning
5,saad,2024-07-24 07:32:15.443470,0.6757,5.618945598602295,2e-05,6.0,1872,0.6788151264190674,0.555956678700361,2.5555,108.392,13.696,1872,facebook/bart-base,super_glue,rte,True,prompt_tuning
6,saad,2024-07-24 07:32:15.443470,0.6781,5.349960803985596,1.5e-05,7.0,2184,0.6714030504226685,0.5848375451263538,2.5649,107.996,13.646,2184,facebook/bart-base,super_glue,rte,True,prompt_tuning
7,saad,2024-07-24 07:32:15.443470,0.666,6.135784149169922,1e-05,8.0,2496,0.6671568751335144,0.6028880866425993,2.5545,108.438,13.702,2496,facebook/bart-base,super_glue,rte,True,prompt_tuning
8,saad,2024-07-24 07:32:15.443470,0.6683,8.331435203552246,5e-06,9.0,2808,0.6666166186332703,0.6101083032490975,2.5655,107.972,13.643,2808,facebook/bart-base,super_glue,rte,True,prompt_tuning
9,saad,2024-07-24 07:32:15.443470,0.6622,5.399878025054932,0.0,10.0,3120,0.6671002507209778,0.6101083032490975,2.5578,108.297,13.684,3120,facebook/bart-base,super_glue,rte,True,prompt_tuning
10,saad,2024-07-24 07:32:15.443470,0.6622,5.399878025054932,0.0,10.0,3120,0.6671002507209778,0.6101083032490975,2.596,106.704,13.482,3120,facebook/bart-base,super_glue,rte,True,prompt_tuning
